"nr_num_infection_aprons","d_completed","cd_regio"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"180","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"180","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-04","VLA"
"","2020-05-05","VLA"
"180","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"180","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"180","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-05","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"150","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"","2020-05-06","VLA"
"300","2020-05-06","VLA"
"","2020-05-06","VLA"
"180","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"180","2020-05-07","VLA"
"","2020-05-07","VLA"
"180","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-07","VLA"
"50","2020-05-07","VLA"
"","2020-05-07","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"300","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-08","VLA"
"","2020-05-09","VLA"
"200","2020-05-09","VLA"
"50","2020-05-09","VLA"
"300","2020-05-09","VLA"
"","2020-05-09","VLA"
"","2020-05-09","VLA"
"","2020-05-10","VLA"
"","2020-05-10","VLA"
"","2020-05-10","VLA"
"50","2020-05-10","VLA"
"","2020-05-10","VLA"
"","2020-05-10","VLA"
"200","2020-05-10","VLA"
"","2020-05-10","VLA"
"","2020-05-10","VLA"
"","2020-05-10","VLA"
"40","2020-05-10","VLA"
"","2020-05-10","VLA"
"300","2020-05-10","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"150","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"180","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"","2020-05-11","VLA"
"180","2020-05-11","VLA"
"","2020-05-11","VLA"
"40","2020-05-11","VLA"
"","2020-05-11","VLA"
"200","2020-05-11","VLA"
"300","2020-05-11","VLA"
"","2020-05-12","VLA"
"20","2020-05-12","VLA"
"200","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"180","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"180","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"180","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"","2020-05-12","VLA"
"180","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"300","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"180","2020-05-13","VLA"
"180","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-13","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"180","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-14","VLA"
"","2020-05-15","VLA"
"30","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"200","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-15","VLA"
"","2020-05-16","VLA"
"","2020-05-16","VLA"
"","2020-05-16","VLA"
"","2020-05-16","VLA"
"","2020-05-17","VLA"
"","2020-05-17","VLA"
"","2020-05-17","VLA"
"","2020-05-17","VLA"
"","2020-05-17","VLA"
"","2020-05-17","VLA"
"","2020-05-17","VLA"
"","2020-05-17","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"180","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"20","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"180","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-18","VLA"
"","2020-05-19","VLA"
"","2020-05-19","VLA"
"","2020-05-19","VLA"
"","2020-05-19","VLA"
"","2020-05-19","VLA"
"180","2020-05-19","VLA"
"","2020-05-19","VLA"
"","2020-05-19","VLA"
"","2020-05-19","VLA"
"","2020-05-19","VLA"
"180","2020-05-19","VLA"
"","2020-05-19","VLA"
"20","2020-05-19","VLA"
"","2020-05-19","VLA"
"180","2020-05-19","VLA"
"","2020-05-19","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"20","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"","2020-05-20","VLA"
"300","2020-05-21","VLA"
"","2020-05-21","VLA"
"15","2020-05-21","VLA"
"50","2020-05-21","VLA"
"","2020-05-22","VLA"
"","2020-05-22","VLA"
"","2020-05-22","VLA"
"","2020-05-22","VLA"
"","2020-05-22","VLA"
"","2020-05-22","VLA"
"","2020-05-22","VLA"
"","2020-05-22","VLA"
"","2020-05-22","VLA"
"30","2020-05-23","VLA"
"","2020-05-23","VLA"
"","2020-05-23","VLA"
"","2020-05-23","VLA"
"","2020-05-23","VLA"
"","2020-05-24","VLA"
"","2020-05-24","VLA"
"","2020-05-24","VLA"
"","2020-05-24","VLA"
"15","2020-05-24","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"15","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-25","VLA"
"300","2020-05-25","VLA"
"","2020-05-25","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-26","VLA"
"","2020-05-27","VLA"
"","2020-05-27","VLA"
"","2020-05-27","VLA"
"","2020-05-27","VLA"
"","2020-05-27","VLA"
"","2020-05-27","VLA"
"15","2020-05-27","VLA"
"","2020-05-27","VLA"
"","2020-05-27","VLA"
"","2020-05-27","VLA"
"","2020-05-27","VLA"
"","2020-05-27","VLA"
"","2020-05-27","VLA"
"","2020-05-28","VLA"
"","2020-05-28","VLA"
"","2020-05-28","VLA"
"","2020-05-28","VLA"
"","2020-05-28","VLA"
"","2020-05-28","VLA"
"","2020-05-28","VLA"
"15","2020-05-28","VLA"
"","2020-05-28","VLA"
"","2020-05-28","VLA"
"","2020-05-28","VLA"
"","2020-05-28","VLA"
"","2020-05-28","VLA"
"","2020-05-28","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"10","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-29","VLA"
"","2020-05-30","VLA"
"","2020-05-30","VLA"
"","2020-05-30","VLA"
"","2020-05-30","VLA"
"","2020-05-31","VLA"
"","2020-06-01","VLA"
"","2020-06-01","VLA"
"","2020-06-01","VLA"
"","2020-06-01","VLA"
"","2020-06-02","VLA"
"","2020-06-02","VLA"
"","2020-06-02","VLA"
"","2020-06-02","VLA"
"","2020-06-02","VLA"
"","2020-06-02","VLA"
"","2020-06-02","VLA"
"15","2020-06-02","VLA"
"","2020-06-02","VLA"
"","2020-06-02","VLA"
"","2020-06-02","VLA"
"","2020-06-02","VLA"
"","2020-06-02","VLA"
"","2020-06-03","VLA"
"","2020-06-03","VLA"
"","2020-06-03","VLA"
"","2020-06-03","VLA"
"","2020-06-03","VLA"
"","2020-06-03","VLA"
"","2020-06-03","VLA"
"","2020-06-03","VLA"
"","2020-06-03","VLA"
"","2020-06-03","VLA"
"","2020-06-03","VLA"
"","2020-06-04","VLA"
"10","2020-06-04","VLA"
"","2020-06-04","VLA"
"","2020-06-04","VLA"
"","2020-06-04","VLA"
"10","2020-06-06","VLA"
"10","2020-06-07","VLA"
"","2020-06-08","VLA"
"","2020-06-08","VLA"
"","2020-06-08","VLA"
"","2020-06-08","VLA"
"","2020-06-08","VLA"
"","2020-06-08","VLA"
"","2020-06-08","VLA"
"","2020-06-08","VLA"
"","2020-06-08","VLA"
"15","2020-06-08","VLA"
"","2020-06-08","VLA"
"","2020-06-08","VLA"
"","2020-06-08","VLA"
"","2020-06-08","VLA"
"","2020-06-09","VLA"
"","2020-06-09","VLA"
"","2020-06-09","VLA"
"","2020-06-09","VLA"
"","2020-06-09","VLA"
"","2020-06-09","VLA"
"","2020-06-09","VLA"
"10","2020-06-10","VLA"
"10","2020-06-11","VLA"
"","2020-06-13","VLA"
"10","2020-06-14","VLA"
"200","2020-06-15","VLA"
"","2020-06-15","VLA"
"","2020-06-15","VLA"
"","2020-06-15","VLA"
"","2020-06-15","VLA"
"","2020-06-15","VLA"
"","2020-06-15","VLA"
"","2020-06-15","VLA"
"","2020-06-15","VLA"
"","2020-06-15","VLA"
"","2020-06-15","VLA"
"","2020-06-15","VLA"
"","2020-06-16","VLA"
"","2020-06-16","VLA"
"","2020-06-16","VLA"
"","2020-06-16","VLA"
"","2020-06-16","VLA"
"","2020-06-18","VLA"
"10","2020-06-18","VLA"
"","2020-06-22","VLA"
"","2020-06-22","VLA"
"","2020-06-22","VLA"
"50","2020-06-22","VLA"
"300","2020-06-22","VLA"
"","2020-06-22","VLA"
"","2020-06-22","VLA"
"","2020-06-22","VLA"
"","2020-06-22","VLA"
"","2020-06-22","VLA"
"","2020-06-22","VLA"
"","2020-06-23","VLA"
"","2020-06-23","VLA"
"","2020-06-23","VLA"
"","2020-06-23","VLA"
"","2020-06-23","VLA"
"","2020-06-24","VLA"
"","2020-06-24","VLA"
"","2020-06-24","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-06-29","VLA"
"","2020-07-01","VLA"
"","2020-07-01","VLA"
"","2020-07-06","VLA"
"","2020-07-06","VLA"
"","2020-07-06","VLA"
"","2020-07-06","VLA"
"","2020-07-06","VLA"
"","2020-07-06","VLA"
"","2020-07-06","VLA"
"","2020-07-06","VLA"
"","2020-07-07","VLA"
"","2020-07-07","VLA"
"","2020-07-07","VLA"
"","2020-07-07","VLA"
"","2020-07-09","VLA"
"","2020-07-09","VLA"
"","2020-07-12","VLA"
"","2020-07-13","VLA"
"300","2020-07-13","VLA"
"","2020-07-13","VLA"
"","2020-07-13","VLA"
"","2020-07-13","VLA"
"","2020-07-13","VLA"
"","2020-07-13","VLA"
"","2020-07-13","VLA"
"","2020-07-13","VLA"
"","2020-07-13","VLA"
"","2020-07-14","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-21","VLA"
"","2020-07-21","VLA"
"","2020-07-21","VLA"
"","2020-07-22","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-28","VLA"
"","2020-07-29","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-04","VLA"
"","2020-08-04","VLA"
"20","2020-08-04","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-17","VLA"
"","2020-08-17","VLA"
"","2020-08-17","VLA"
"","2020-08-17","VLA"
"","2020-08-17","VLA"
"","2020-08-17","VLA"
"","2020-08-18","VLA"
"","2020-08-18","VLA"
"","2020-08-18","VLA"
"","2020-08-18","VLA"
"","2020-08-18","VLA"
"","2020-08-20","VLA"
"","2020-08-24","VLA"
"","2020-08-24","VLA"
"","2020-08-24","VLA"
"","2020-08-24","VLA"
"","2020-08-24","VLA"
"","2020-08-24","VLA"
"","2020-08-24","VLA"
"","2020-08-25","VLA"
"","2020-08-25","VLA"
"","2020-08-25","VLA"
"","2020-08-25","VLA"
"","2020-08-25","VLA"
"","2020-08-28","VLA"
"","2020-08-31","VLA"
"","2020-08-31","VLA"
"","2020-08-31","VLA"
"","2020-08-31","VLA"
"","2020-08-31","VLA"
"","2020-08-31","VLA"
"","2020-08-31","VLA"
"","2020-08-31","VLA"
"","2020-08-31","VLA"
"","2020-08-31","VLA"
"","2020-09-02","VLA"
"","2020-09-02","VLA"
"","2020-09-04","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-22","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"100","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-06","VLA"
"","2020-10-06","VLA"
"","2020-10-08","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-18","VLA"
