"nr_num_consultations_phys","d_completed","cd_regio"
"2","2020-04-08","VLA"
"5","2020-04-08","BRU"
"6","2020-04-08","VLA"
"10","2020-04-08","BRU"
"15","2020-04-08","VLA"
"36","2020-04-08","VLA"
"0","2020-04-08","VLA"
"5","2020-04-08","VLA"
"1","2020-04-08","WAL"
"17","2020-04-08","VLA"
"52","2020-04-08","VLA"
"8","2020-04-08","VLA"
"6","2020-04-08","VLA"
"19","2020-04-08","VLA"
"22","2020-04-08","VLA"
"10","2020-04-08","VLA"
"1","2020-04-08","WAL"
"3","2020-04-08","WAL"
"11","2020-04-08","VLA"
"2","2020-04-08","WAL"
"14","2020-04-08","VLA"
"18","2020-04-08","VLA"
"11","2020-04-09","VLA"
"21","2020-04-09","VLA"
"9","2020-04-09","VLA"
"6","2020-04-09","VLA"
"0","2020-04-09","WAL"
"21","2020-04-09","VLA"
"7","2020-04-09","VLA"
"3","2020-04-09","VLA"
"10","2020-04-09","VLA"
"11","2020-04-09","VLA"
"0","2020-04-09","VLA"
"4","2020-04-09","WAL"
"6","2020-04-09","BRU"
"11","2020-04-09","VLA"
"4","2020-04-09","WAL"
"5","2020-04-09","WAL"
"26","2020-04-09","VLA"
"0","2020-04-09","WAL"
"23","2020-04-09","VLA"
"5","2020-04-09","VLA"
"1","2020-04-09","VLA"
"3","2020-04-09","VLA"
"5","2020-04-09","VLA"
"11","2020-04-09","VLA"
"1","2020-04-09","WAL"
"3","2020-04-09","BRU"
"1","2020-04-09","WAL"
"6","2020-04-09","WAL"
"26","2020-04-09","VLA"
"0","2020-04-09","WAL"
"2","2020-04-09","VLA"
"0","2020-04-09","VLA"
"2","2020-04-09","WAL"
"1","2020-04-09","WAL"
"4","2020-04-09","WAL"
"13","2020-04-09","VLA"
"0","2020-04-09","WAL"
"2","2020-04-09","VLA"
"4","2020-04-09","BRU"
"1","2020-04-09","WAL"
"8","2020-04-09","VLA"
"30","2020-04-09","VLA"
"2","2020-04-09","WAL"
"1","2020-04-09","WAL"
"22","2020-04-09","BRU"
"8","2020-04-09","BRU"
"0","2020-04-09","BRU"
"2","2020-04-09","BRU"
"22","2020-04-09","VLA"
"43","2020-04-09","VLA"
"45","2020-04-09","VLA"
"1","2020-04-09","WAL"
"10","2020-04-09","VLA"
"4","2020-04-09","VLA"
"0","2020-04-09","WAL"
"14","2020-04-09","VLA"
"45","2020-04-09","VLA"
"3","2020-04-09","BRU"
"1","2020-04-09","WAL"
"7","2020-04-09","VLA"
"10","2020-04-09","VLA"
"1","2020-04-09","WAL"
"4","2020-04-09","WAL"
"8","2020-04-09","VLA"
"13","2020-04-09","WAL"
"1","2020-04-09","WAL"
"9","2020-04-09","VLA"
"14","2020-04-09","VLA"
"0","2020-04-09","VLA"
"6","2020-04-09","WAL"
"2","2020-04-09","VLA"
"3","2020-04-09","VLA"
"13","2020-04-09","VLA"
"21","2020-04-09","VLA"
"10","2020-04-09","VLA"
"4","2020-04-09","VLA"
"11","2020-04-09","VLA"
"10","2020-04-09","BRU"
"20","2020-04-09","VLA"
"2","2020-04-09","WAL"
"1","2020-04-09","BRU"
"0","2020-04-09","WAL"
"5","2020-04-09","WAL"
"0","2020-04-09","BRU"
"4","2020-04-09","BRU"
"5","2020-04-09","BRU"
"17","2020-04-09","VLA"
"7","2020-04-09","WAL"
"10","2020-04-09","VLA"
"8","2020-04-09","VLA"
"7","2020-04-09","WAL"
"12","2020-04-09","VLA"
"13","2020-04-09","VLA"
"7","2020-04-09","VLA"
"9","2020-04-09","VLA"
"1","2020-04-09","WAL"
"11","2020-04-09","VLA"
"0","2020-04-09","WAL"
"34","2020-04-09","VLA"
"2","2020-04-09","WAL"
"1","2020-04-09","WAL"
"15","2020-04-09","VLA"
"8","2020-04-09","WAL"
"6","2020-04-09","WAL"
"14","2020-04-09","VLA"
"24","2020-04-09","VLA"
"4","2020-04-09","WAL"
"17","2020-04-09","VLA"
"5","2020-04-09","VLA"
"0","2020-04-09","WAL"
"7","2020-04-09","VLA"
"8","2020-04-09","VLA"
"1","2020-04-09","BRU"
"14","2020-04-09","VLA"
"16","2020-04-09","VLA"
"8","2020-04-09","VLA"
"4","2020-04-09","WAL"
"17","2020-04-09","VLA"
"37","2020-04-09","VLA"
"4","2020-04-09","VLA"
"5","2020-04-09","VLA"
"8","2020-04-09","VLA"
"7","2020-04-09","VLA"
"3","2020-04-09","VLA"
"4","2020-04-09","WAL"
"15","2020-04-09","VLA"
"1","2020-04-09","VLA"
"6","2020-04-09","VLA"
"19","2020-04-09","VLA"
"1","2020-04-09","WAL"
"3","2020-04-09","WAL"
"9","2020-04-09","VLA"
"23","2020-04-09","VLA"
"15","2020-04-09","VLA"
"7","2020-04-09","VLA"
"23","2020-04-09","VLA"
"14","2020-04-09","VLA"
"21","2020-04-09","VLA"
"10","2020-04-09","VLA"
"34","2020-04-09","VLA"
"6","2020-04-09","VLA"
"11","2020-04-09","WAL"
"11","2020-04-09","VLA"
"4","2020-04-09","VLA"
"4","2020-04-09","VLA"
"3","2020-04-09","WAL"
"10","2020-04-09","VLA"
"9","2020-04-09","VLA"
"1","2020-04-09","VLA"
"12","2020-04-09","WAL"
"9","2020-04-09","VLA"
"1","2020-04-09","VLA"
"1","2020-04-09","WAL"
"3","2020-04-09","BRU"
"1","2020-04-09","BRU"
"12","2020-04-09","VLA"
"0","2020-04-09","WAL"
"11","2020-04-09","BRU"
"19","2020-04-09","VLA"
"2","2020-04-09","VLA"
"10","2020-04-09","VLA"
"17","2020-04-09","VLA"
"25","2020-04-09","VLA"
"1","2020-04-09","VLA"
"3","2020-04-09","VLA"
"6","2020-04-09","VLA"
"1","2020-04-09","WAL"
"4","2020-04-09","WAL"
"24","2020-04-09","WAL"
"2","2020-04-09","BRU"
"10","2020-04-09","WAL"
"7","2020-04-09","VLA"
"8","2020-04-09","VLA"
"16","2020-04-09","VLA"
"12","2020-04-09","VLA"
"10","2020-04-09","WAL"
"0","2020-04-09","WAL"
"3","2020-04-09","VLA"
"2","2020-04-09","WAL"
"9","2020-04-09","VLA"
"18","2020-04-09","VLA"
"16","2020-04-09","VLA"
"3","2020-04-09","WAL"
"4","2020-04-09","VLA"
"2","2020-04-09","WAL"
"5","2020-04-09","VLA"
"30","2020-04-09","VLA"
"26","2020-04-09","VLA"
"1","2020-04-09","WAL"
"8","2020-04-09","VLA"
"14","2020-04-09","VLA"
"21","2020-04-09","VLA"
"6","2020-04-09","WAL"
"1","2020-04-09","VLA"
"7","2020-04-09","WAL"
"40","2020-04-09","VLA"
"6","2020-04-09","VLA"
"7","2020-04-09","VLA"
"5","2020-04-09","VLA"
"1","2020-04-09","WAL"
"28","2020-04-09","VLA"
"0","2020-04-09","WAL"
"8","2020-04-09","VLA"
"15","2020-04-09","VLA"
"0","2020-04-09","VLA"
"7","2020-04-09","VLA"
"0","2020-04-09","WAL"
"10","2020-04-09","WAL"
"12","2020-04-09","VLA"
"3","2020-04-09","WAL"
"18","2020-04-09","VLA"
"10","2020-04-09","VLA"
"3","2020-04-09","BRU"
"1","2020-04-09","WAL"
"7","2020-04-09","VLA"
"34","2020-04-09","VLA"
"5","2020-04-09","VLA"
"11","2020-04-09","WAL"
"15","2020-04-09","VLA"
"7","2020-04-09","VLA"
"19","2020-04-09","VLA"
"3","2020-04-09","BRU"
"2","2020-04-09","BRU"
"19","2020-04-09","VLA"
"9","2020-04-09","VLA"
"6","2020-04-09","VLA"
"3","2020-04-09","VLA"
"28","2020-04-09","VLA"
"1","2020-04-09","WAL"
"4","2020-04-09","BRU"
"0","2020-04-09","WAL"
"2","2020-04-09","WAL"
"29","2020-04-09","VLA"
"11","2020-04-09","VLA"
"12","2020-04-09","VLA"
"1","2020-04-09","VLA"
"0","2020-04-09","WAL"
"6","2020-04-09","VLA"
"5","2020-04-09","VLA"
"20","2020-04-09","VLA"
"0","2020-04-09","WAL"
"17","2020-04-09","WAL"
"5","2020-04-09","WAL"
"0","2020-04-09","WAL"
"3","2020-04-09","WAL"
"6","2020-04-09","BRU"
"10","2020-04-09","VLA"
"20","2020-04-09","VLA"
"18","2020-04-09","VLA"
"4","2020-04-09","WAL"
"3","2020-04-09","WAL"
"1","2020-04-09","VLA"
"12","2020-04-09","VLA"
"8","2020-04-09","VLA"
"11","2020-04-09","VLA"
"4","2020-04-09","BRU"
"5","2020-04-09","VLA"
"20","2020-04-09","VLA"
"0","2020-04-09","WAL"
"7","2020-04-09","VLA"
"3","2020-04-09","WAL"
"0","2020-04-09","VLA"
"12","2020-04-09","VLA"
"10","2020-04-09","VLA"
"3","2020-04-09","WAL"
"7","2020-04-09","VLA"
"6","2020-04-09","VLA"
"14","2020-04-09","VLA"
"1","2020-04-09","VLA"
"10","2020-04-09","VLA"
"11","2020-04-09","VLA"
"10","2020-04-09","VLA"
"0","2020-04-09","BRU"
"2","2020-04-09","VLA"
"3","2020-04-09","VLA"
"11","2020-04-09","VLA"
"6","2020-04-09","WAL"
"33","2020-04-09","VLA"
"9","2020-04-09","VLA"
"22","2020-04-09","VLA"
"16","2020-04-09","VLA"
"60","2020-04-09","VLA"
"34","2020-04-09","VLA"
"0","2020-04-09","BRU"
"10","2020-04-09","VLA"
"6","2020-04-09","WAL"
"1","2020-04-09","WAL"
"6","2020-04-09","VLA"
"11","2020-04-09","VLA"
"15","2020-04-09","VLA"
"2","2020-04-09","WAL"
"9","2020-04-09","VLA"
"5","2020-04-09","VLA"
"15","2020-04-09","VLA"
"11","2020-04-09","VLA"
"9","2020-04-09","VLA"
"11","2020-04-09","VLA"
"1","2020-04-09","WAL"
"4","2020-04-09","BRU"
"4","2020-04-09","BRU"
"6","2020-04-09","WAL"
"5","2020-04-09","WAL"
"5","2020-04-09","VLA"
"8","2020-04-09","WAL"
"8","2020-04-09","VLA"
"24","2020-04-09","VLA"
"12","2020-04-09","VLA"
"17","2020-04-09","VLA"
"0","2020-04-09","WAL"
"3","2020-04-09","BRU"
"6","2020-04-09","WAL"
"4","2020-04-09","VLA"
"10","2020-04-09","VLA"
"7","2020-04-09","VLA"
"7","2020-04-09","BRU"
"2","2020-04-09","VLA"
"15","2020-04-09","VLA"
"10","2020-04-09","BRU"
"7","2020-04-09","WAL"
"3","2020-04-09","WAL"
"2","2020-04-09","BRU"
"5","2020-04-09","VLA"
"18","2020-04-09","VLA"
"6","2020-04-09","VLA"
"9","2020-04-09","VLA"
"3","2020-04-09","WAL"
"11","2020-04-09","VLA"
"5","2020-04-09","VLA"
"13","2020-04-09","VLA"
"7","2020-04-09","VLA"
"1","2020-04-09","WAL"
"0","2020-04-09","BRU"
"13","2020-04-09","VLA"
"10","2020-04-09","VLA"
"3","2020-04-09","WAL"
"4","2020-04-09","WAL"
"11","2020-04-09","VLA"
"8","2020-04-09","VLA"
"6","2020-04-09","WAL"
"0","2020-04-09","VLA"
"9","2020-04-09","BRU"
"4","2020-04-09","VLA"
"4","2020-04-09","VLA"
"11","2020-04-09","VLA"
"5","2020-04-09","BRU"
"1","2020-04-09","WAL"
"5","2020-04-09","VLA"
"0","2020-04-09","WAL"
"16","2020-04-09","VLA"
"17","2020-04-09","VLA"
"28","2020-04-09","VLA"
"0","2020-04-09","VLA"
"3","2020-04-09","WAL"
"14","2020-04-09","VLA"
"0","2020-04-09","BRU"
"6","2020-04-09","VLA"
"12","2020-04-09","WAL"
"8","2020-04-09","VLA"
"10","2020-04-09","VLA"
"19","2020-04-09","VLA"
"50","2020-04-09","VLA"
"0","2020-04-09","VLA"
"3","2020-04-09","VLA"
"11","2020-04-09","VLA"
"0","2020-04-09","BRU"
"1","2020-04-09","VLA"
"6","2020-04-09","VLA"
"3","2020-04-09","VLA"
"11","2020-04-09","WAL"
"2","2020-04-09","BRU"
"0","2020-04-09","WAL"
"3","2020-04-09","WAL"
"16","2020-04-09","VLA"
"7","2020-04-09","VLA"
"15","2020-04-09","VLA"
"6","2020-04-09","VLA"
"22","2020-04-09","VLA"
"9","2020-04-09","VLA"
"8","2020-04-09","VLA"
"13","2020-04-09","WAL"
"0","2020-04-09","WAL"
"0","2020-04-09","BRU"
"23","2020-04-09","WAL"
"10","2020-04-09","WAL"
"2","2020-04-09","VLA"
"1","2020-04-09","WAL"
"11","2020-04-09","VLA"
"0","2020-04-09","VLA"
"1","2020-04-09","BRU"
"16","2020-04-09","VLA"
"4","2020-04-09","VLA"
"8","2020-04-09","VLA"
"3","2020-04-09","VLA"
"9","2020-04-09","WAL"
"2","2020-04-09","BRU"
"10","2020-04-09","VLA"
"3","2020-04-09","BRU"
"25","2020-04-09","VLA"
"12","2020-04-09","VLA"
"20","2020-04-09","VLA"
"1","2020-04-09","WAL"
"11","2020-04-09","VLA"
"0","2020-04-09","VLA"
"7","2020-04-09","WAL"
"11","2020-04-09","VLA"
"5","2020-04-09","VLA"
"0","2020-04-09","WAL"
"10","2020-04-09","BRU"
"18","2020-04-09","VLA"
"17","2020-04-09","VLA"
"2","2020-04-09","WAL"
"11","2020-04-09","VLA"
"4","2020-04-09","WAL"
"7","2020-04-09","WAL"
"0","2020-04-09","BRU"
"2","2020-04-09","VLA"
"0","2020-04-09","WAL"
"8","2020-04-09","VLA"
"15","2020-04-09","VLA"
"1","2020-04-09","WAL"
"20","2020-04-09","VLA"
"3","2020-04-09","WAL"
"17","2020-04-09","VLA"
"40","2020-04-09","VLA"
"12","2020-04-09","VLA"
"20","2020-04-09","VLA"
"97","2020-04-09","BRU"
"7","2020-04-09","VLA"
"1","2020-04-09","WAL"
"3","2020-04-09","BRU"
"0","2020-04-09","VLA"
"7","2020-04-09","VLA"
"4","2020-04-09","WAL"
"5","2020-04-09","BRU"
"19","2020-04-09","VLA"
"19","2020-04-09","VLA"
"3","2020-04-09","BRU"
"1","2020-04-09","WAL"
"0","2020-04-09","WAL"
"15","2020-04-09","BRU"
"5","2020-04-09","BRU"
"7","2020-04-09","VLA"
"15","2020-04-09","VLA"
"4","2020-04-09","BRU"
"0","2020-04-09","VLA"
"5","2020-04-09","VLA"
"3","2020-04-09","VLA"
"17","2020-04-09","VLA"
"36","2020-04-09","VLA"
"25","2020-04-09","VLA"
"10","2020-04-09","VLA"
"1","2020-04-09","WAL"
"6","2020-04-09","VLA"
"6","2020-04-09","VLA"
"0","2020-04-09","VLA"
"10","2020-04-09","VLA"
"25","2020-04-09","VLA"
"25","2020-04-09","VLA"
"0","2020-04-09","VLA"
"9","2020-04-09","VLA"
"12","2020-04-09","VLA"
"5","2020-04-09","VLA"
"3","2020-04-09","WAL"
"5","2020-04-09","BRU"
"2","2020-04-09","VLA"
"12","2020-04-09","VLA"
"5","2020-04-09","VLA"
"0","2020-04-09","WAL"
"2","2020-04-09","WAL"
"6","2020-04-09","WAL"
"0","2020-04-09","BRU"
"20","2020-04-09","VLA"
"9","2020-04-09","VLA"
"7","2020-04-09","WAL"
"10","2020-04-09","VLA"
"5","2020-04-09","VLA"
"30","2020-04-09","VLA"
"6","2020-04-09","VLA"
"0","2020-04-09","WAL"
"3","2020-04-09","WAL"
"20","2020-04-09","VLA"
"3","2020-04-09","VLA"
"15","2020-04-09","VLA"
"7","2020-04-09","VLA"
"26","2020-04-09","VLA"
"75","2020-04-09","VLA"
"2","2020-04-09","VLA"
"0","2020-04-09","WAL"
"5","2020-04-09","WAL"
"4","2020-04-09","WAL"
"0","2020-04-09","VLA"
"16","2020-04-09","VLA"
"0","2020-04-09","WAL"
"75","2020-04-09","VLA"
"16","2020-04-09","VLA"
"9","2020-04-09","VLA"
"9","2020-04-09","VLA"
"1","2020-04-09","WAL"
"9","2020-04-09","WAL"
"11","2020-04-09","WAL"
"11","2020-04-09","VLA"
"5","2020-04-09","VLA"
"7","2020-04-09","VLA"
"1","2020-04-09","WAL"
"2","2020-04-09","VLA"
"9","2020-04-09","VLA"
"1","2020-04-09","VLA"
"3","2020-04-09","VLA"
"5","2020-04-09","WAL"
"3","2020-04-09","WAL"
"12","2020-04-09","WAL"
"6","2020-04-09","WAL"
"2","2020-04-09","WAL"
"9","2020-04-09","VLA"
"3","2020-04-09","WAL"
"5","2020-04-09","VLA"
"16","2020-04-09","VLA"
"8","2020-04-09","VLA"
"13","2020-04-09","VLA"
"10","2020-04-09","VLA"
"14","2020-04-09","VLA"
"0","2020-04-09","WAL"
"4","2020-04-09","VLA"
"8","2020-04-09","VLA"
"21","2020-04-09","VLA"
"25","2020-04-09","VLA"
"16","2020-04-09","VLA"
"8","2020-04-09","WAL"
"3","2020-04-09","WAL"
"5","2020-04-09","WAL"
"0","2020-04-09","WAL"
"4","2020-04-09","VLA"
"11","2020-04-09","WAL"
"2","2020-04-09","WAL"
"0","2020-04-09","WAL"
"4","2020-04-09","VLA"
"30","2020-04-09","VLA"
"10","2020-04-09","WAL"
"1","2020-04-09","WAL"
"5","2020-04-09","VLA"
"13","2020-04-09","VLA"
"0","2020-04-09","BRU"
"3","2020-04-09","VLA"
"1","2020-04-09","WAL"
"5","2020-04-09","WAL"
"14","2020-04-09","VLA"
"12","2020-04-09","VLA"
"4","2020-04-09","VLA"
"18","2020-04-09","VLA"
"8","2020-04-09","WAL"
"0","2020-04-09","BRU"
"2","2020-04-09","WAL"
"16","2020-04-09","VLA"
"3","2020-04-09","VLA"
"2","2020-04-09","BRU"
"3","2020-04-09","BRU"
"7","2020-04-09","VLA"
"1","2020-04-09","BRU"
"7","2020-04-09","VLA"
"4","2020-04-09","WAL"
"9","2020-04-09","VLA"
"14","2020-04-09","VLA"
"10","2020-04-09","BRU"
"2","2020-04-09","VLA"
"1","2020-04-09","VLA"
"3","2020-04-09","BRU"
"11","2020-04-09","VLA"
"7","2020-04-09","WAL"
"7","2020-04-09","VLA"
"19","2020-04-09","VLA"
"15","2020-04-09","VLA"
"6","2020-04-09","WAL"
"5","2020-04-09","VLA"
"19","2020-04-09","VLA"
"1","2020-04-09","WAL"
"16","2020-04-09","VLA"
"13","2020-04-09","VLA"
"10","2020-04-09","WAL"
"4","2020-04-09","VLA"
"1","2020-04-09","WAL"
"5","2020-04-09","BRU"
"0","2020-04-09","WAL"
"5","2020-04-09","WAL"
"4","2020-04-09","WAL"
"18","2020-04-09","VLA"
"5","2020-04-09","WAL"
"5","2020-04-09","VLA"
"6","2020-04-09","VLA"
"4","2020-04-09","VLA"
"6","2020-04-09","WAL"
"0","2020-04-09","WAL"
"19","2020-04-09","VLA"
"14","2020-04-09","VLA"
"7","2020-04-09","WAL"
"5","2020-04-09","WAL"
"17","2020-04-09","VLA"
"3","2020-04-09","VLA"
"8","2020-04-09","VLA"
"0","2020-04-09","BRU"
"5","2020-04-09","VLA"
"28","2020-04-09","VLA"
"9","2020-04-09","WAL"
"6","2020-04-09","WAL"
"1","2020-04-09","WAL"
"24","2020-04-09","VLA"
"9","2020-04-09","VLA"
"15","2020-04-09","BRU"
"5","2020-04-09","VLA"
"8","2020-04-09","VLA"
"35","2020-04-09","VLA"
"32","2020-04-09","WAL"
"10","2020-04-09","VLA"
"4","2020-04-09","WAL"
"12","2020-04-09","VLA"
"6","2020-04-09","VLA"
"0","2020-04-09","WAL"
"15","2020-04-09","VLA"
"8","2020-04-09","VLA"
"0","2020-04-09","WAL"
"18","2020-04-09","VLA"
"0","2020-04-09","BRU"
"18","2020-04-09","VLA"
"41","2020-04-09","VLA"
"21","2020-04-09","VLA"
"56","2020-04-09","VLA"
"4","2020-04-09","VLA"
"11","2020-04-09","VLA"
"2","2020-04-09","VLA"
"9","2020-04-09","BRU"
"3","2020-04-09","WAL"
"0","2020-04-09","VLA"
"37","2020-04-09","VLA"
"2","2020-04-09","BRU"
"2","2020-04-09","WAL"
"11","2020-04-09","VLA"
"9","2020-04-09","VLA"
"6","2020-04-09","VLA"
"9","2020-04-09","VLA"
"1","2020-04-09","BRU"
"22","2020-04-09","VLA"
"0","2020-04-09","WAL"
"13","2020-04-09","VLA"
"12","2020-04-09","VLA"
"3","2020-04-09","WAL"
"2","2020-04-09","WAL"
"7","2020-04-09","VLA"
"24","2020-04-09","VLA"
"6","2020-04-09","VLA"
"12","2020-04-09","VLA"
"3","2020-04-09","WAL"
"3","2020-04-09","VLA"
"5","2020-04-09","WAL"
"19","2020-04-09","VLA"
"10","2020-04-09","VLA"
"11","2020-04-09","VLA"
"2","2020-04-09","WAL"
"21","2020-04-09","VLA"
"14","2020-04-09","WAL"
"2","2020-04-09","VLA"
"2","2020-04-09","WAL"
"16","2020-04-09","VLA"
"15","2020-04-09","VLA"
"7","2020-04-09","WAL"
"3","2020-04-09","VLA"
"1","2020-04-09","WAL"
"2","2020-04-09","VLA"
"17","2020-04-09","VLA"
"0","2020-04-09","VLA"
"5","2020-04-09","VLA"
"4","2020-04-09","VLA"
"17","2020-04-09","VLA"
"3","2020-04-09","WAL"
"22","2020-04-09","VLA"
"31","2020-04-09","VLA"
"7","2020-04-09","VLA"
"7","2020-04-09","VLA"
"9","2020-04-09","VLA"
"22","2020-04-09","VLA"
"2","2020-04-09","VLA"
"9","2020-04-09","VLA"
"16","2020-04-09","VLA"
"0","2020-04-09","WAL"
"3","2020-04-09","VLA"
"5","2020-04-09","VLA"
"1","2020-04-09","WAL"
"10","2020-04-09","VLA"
"0","2020-04-09","WAL"
"3","2020-04-09","WAL"
"17","2020-04-09","VLA"
"5","2020-04-09","VLA"
"0","2020-04-09","VLA"
"2","2020-04-09","VLA"
"3","2020-04-09","VLA"
"10","2020-04-09","VLA"
"20","2020-04-09","BRU"
"6","2020-04-09","VLA"
"6","2020-04-09","VLA"
"8","2020-04-09","WAL"
"11","2020-04-09","VLA"
"0","2020-04-09","WAL"
"22","2020-04-09","WAL"
"11","2020-04-09","VLA"
"13","2020-04-09","VLA"
"1","2020-04-09","WAL"
"0","2020-04-09","WAL"
"2","2020-04-09","WAL"
"30","2020-04-09","VLA"
"2","2020-04-09","WAL"
"6","2020-04-09","VLA"
"0","2020-04-09","VLA"
"12","2020-04-09","VLA"
"1","2020-04-09","BRU"
"14","2020-04-09","VLA"
"23","2020-04-09","VLA"
"29","2020-04-09","VLA"
"9","2020-04-09","VLA"
"1","2020-04-09","BRU"
"16","2020-04-09","WAL"
"9","2020-04-09","WAL"
"8","2020-04-09","VLA"
"26","2020-04-09","VLA"
"5","2020-04-09","VLA"
"8","2020-04-09","VLA"
"10","2020-04-09","VLA"
"13","2020-04-09","VLA"
"7","2020-04-09","VLA"
"20","2020-04-09","VLA"
"12","2020-04-09","VLA"
"3","2020-04-09","BRU"
"25","2020-04-09","VLA"
"6","2020-04-09","VLA"
"3","2020-04-09","WAL"
"1","2020-04-09","BRU"
"8","2020-04-09","VLA"
"13","2020-04-09","VLA"
"10","2020-04-09","VLA"
"31","2020-04-09","VLA"
"2","2020-04-09","WAL"
"5","2020-04-09","VLA"
"8","2020-04-09","WAL"
"13","2020-04-09","VLA"
"3","2020-04-09","WAL"
"4","2020-04-09","BRU"
"24","2020-04-09","VLA"
"1","2020-04-09","BRU"
"7","2020-04-09","VLA"
"1","2020-04-09","WAL"
"9","2020-04-09","VLA"
"0","2020-04-09","WAL"
"8","2020-04-09","VLA"
"8","2020-04-09","WAL"
"5","2020-04-09","VLA"
"5","2020-04-09","WAL"
"4","2020-04-09","VLA"
"2","2020-04-09","VLA"
"18","2020-04-09","VLA"
"6","2020-04-09","WAL"
"8","2020-04-09","WAL"
"5","2020-04-09","WAL"
"4","2020-04-09","VLA"
"4","2020-04-09","WAL"
"36","2020-04-09","WAL"
"20","2020-04-09","VLA"
"3","2020-04-09","WAL"
"13","2020-04-09","VLA"
"0","2020-04-09","BRU"
"12","2020-04-09","VLA"
"8","2020-04-09","VLA"
"14","2020-04-09","VLA"
"24","2020-04-09","VLA"
"19","2020-04-09","VLA"
"9","2020-04-09","VLA"
"4","2020-04-09","VLA"
"16","2020-04-09","VLA"
"6","2020-04-09","VLA"
"23","2020-04-09","WAL"
"0","2020-04-09","WAL"
"2","2020-04-09","BRU"
"17","2020-04-09","VLA"
"12","2020-04-09","VLA"
"2","2020-04-09","BRU"
"0","2020-04-09","WAL"
"9","2020-04-09","VLA"
"4","2020-04-09","VLA"
"10","2020-04-09","WAL"
"6","2020-04-09","WAL"
"13","2020-04-09","VLA"
"5","2020-04-09","WAL"
"3","2020-04-09","VLA"
"4","2020-04-09","WAL"
"21","2020-04-09","VLA"
"8","2020-04-09","VLA"
"9","2020-04-09","VLA"
"5","2020-04-09","VLA"
"10","2020-04-09","VLA"
"20","2020-04-09","WAL"
"1","2020-04-09","BRU"
"0","2020-04-09","BRU"
"1","2020-04-09","WAL"
"15","2020-04-09","WAL"
"24","2020-04-09","VLA"
"7","2020-04-09","VLA"
"6","2020-04-09","VLA"
"19","2020-04-09","VLA"
"7","2020-04-09","BRU"
"6","2020-04-09","VLA"
"26","2020-04-09","VLA"
"3","2020-04-09","VLA"
"31","2020-04-09","VLA"
"5","2020-04-09","VLA"
"16","2020-04-09","VLA"
"9","2020-04-09","VLA"
"3","2020-04-09","VLA"
"2","2020-04-09","VLA"
"4","2020-04-09","VLA"
"0","2020-04-09","BRU"
"15","2020-04-09","VLA"
"4","2020-04-09","VLA"
"6","2020-04-09","VLA"
"12","2020-04-09","VLA"
"2","2020-04-09","WAL"
"15","2020-04-09","VLA"
"13","2020-04-09","VLA"
"2","2020-04-09","WAL"
"6","2020-04-09","VLA"
"3","2020-04-09","VLA"
"0","2020-04-09","WAL"
"32","2020-04-09","VLA"
"16","2020-04-09","VLA"
"25","2020-04-09","VLA"
"6","2020-04-09","VLA"
"10","2020-04-09","BRU"
"15","2020-04-09","VLA"
"3","2020-04-09","WAL"
"0","2020-04-09","BRU"
"11","2020-04-09","VLA"
"8","2020-04-09","WAL"
"11","2020-04-09","WAL"
"10","2020-04-09","BRU"
"0","2020-04-09","VLA"
"3","2020-04-09","VLA"
"5","2020-04-09","VLA"
"3","2020-04-09","WAL"
"14","2020-04-09","WAL"
"0","2020-04-09","WAL"
"9","2020-04-09","VLA"
"14","2020-04-09","VLA"
"6","2020-04-09","VLA"
"6","2020-04-09","VLA"
"0","2020-04-09","WAL"
"11","2020-04-09","VLA"
"16","2020-04-09","VLA"
"16","2020-04-09","VLA"
"3","2020-04-09","VLA"
"4","2020-04-09","WAL"
"0","2020-04-09","WAL"
"7","2020-04-09","WAL"
"20","2020-04-09","WAL"
"18","2020-04-09","VLA"
"1","2020-04-09","VLA"
"25","2020-04-09","VLA"
"3","2020-04-09","VLA"
"5","2020-04-09","WAL"
"12","2020-04-09","VLA"
"10","2020-04-09","VLA"
"11","2020-04-09","VLA"
"9","2020-04-09","BRU"
"0","2020-04-09","WAL"
"1","2020-04-09","BRU"
"11","2020-04-09","VLA"
"14","2020-04-09","WAL"
"0","2020-04-09","WAL"
"9","2020-04-09","WAL"
"17","2020-04-09","VLA"
"20","2020-04-09","VLA"
"5","2020-04-09","VLA"
"2","2020-04-09","WAL"
"10","2020-04-09","VLA"
"3","2020-04-09","VLA"
"6","2020-04-09","VLA"
"5","2020-04-09","WAL"
"3","2020-04-09","BRU"
"5","2020-04-09","VLA"
"4","2020-04-09","WAL"
"5","2020-04-09","VLA"
"39","2020-04-09","VLA"
"0","2020-04-09","BRU"
"3","2020-04-09","VLA"
"18","2020-04-09","VLA"
"7","2020-04-09","WAL"
"14","2020-04-09","VLA"
"0","2020-04-09","BRU"
"5","2020-04-09","VLA"
"0","2020-04-09","WAL"
"3","2020-04-09","WAL"
"3","2020-04-09","VLA"
"8","2020-04-09","VLA"
"2","2020-04-09","WAL"
"22","2020-04-09","VLA"
"10","2020-04-09","VLA"
"41","2020-04-09","VLA"
"17","2020-04-09","VLA"
"0","2020-04-09","WAL"
"15","2020-04-09","VLA"
"35","2020-04-09","VLA"
"10","2020-04-09","WAL"
"1","2020-04-09","WAL"
"5","2020-04-09","VLA"
"8","2020-04-09","VLA"
