"nr_num_infection_gloves","d_completed","cd_regio"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","WAL"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","WAL"
"","2020-03-30","VLA"
"","2020-03-30","BRU"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-30","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","WAL"
"200","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"150","2020-04-02","VLA"
"10","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"50","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"7","2020-04-02","VLA"
"1","2020-04-02","VLA"
"","2020-04-02","VLA"
"50","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"3","2020-04-02","VLA"
"2000","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"3","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"1000","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"100","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","BRU"
"2","2020-04-02","BRU"
"40","2020-04-02","VLA"
"2","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"10","2020-04-02","VLA"
"","2020-04-02","VLA"
"3","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"3","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"30","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"2","2020-04-02","VLA"
"7","2020-04-02","VLA"
"","2020-04-02","VLA"
"2","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"2","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"1","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"3","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"15","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"2","2020-04-02","VLA"
"100","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"1","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"50","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"25","2020-04-02","VLA"
"25","2020-04-02","VLA"
"0","2020-04-02","VLA"
"2","2020-04-02","VLA"
"","2020-04-02","VLA"
"5","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"","2020-04-02","VLA"
"2","2020-04-02","VLA"
"100","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"3","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"50","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"100","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"20","2020-04-03","VLA"
"","2020-04-03","VLA"
"30","2020-04-03","VLA"
"10","2020-04-03","VLA"
"50","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"2","2020-04-03","WAL"
"","2020-04-03","VLA"
"","2020-04-03","BRU"
"","2020-04-03","VLA"
"20","2020-04-03","VLA"
"","2020-04-03","VLA"
"10","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"4","2020-04-03","VLA"
"30","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","BRU"
"","2020-04-03","VLA"
"2","2020-04-03","VLA"
"","2020-04-03","VLA"
"4","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"4","2020-04-03","VLA"
"","2020-04-03","VLA"
"4","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"30","2020-04-03","VLA"
"4","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"1","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"10","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"2","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"10","2020-04-03","VLA"
"","2020-04-03","VLA"
"10","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","BRU"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"20","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"5","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"3000","2020-04-03","VLA"
"100","2020-04-03","VLA"
"195","2020-04-03","VLA"
"2","2020-04-03","VLA"
"2","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"7","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"100","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"3","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"500","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"30","2020-04-03","VLA"
"","2020-04-03","VLA"
"10","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-03","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"2","2020-04-04","VLA"
"10","2020-04-04","VLA"
"50","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"10","2020-04-04","VLA"
"","2020-04-04","VLA"
"500","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-04","VLA"
"","2020-04-05","VLA"
"4","2020-04-05","VLA"
"","2020-04-05","WAL"
"","2020-04-05","VLA"
"0","2020-04-05","VLA"
"","2020-04-05","VLA"
"","2020-04-05","VLA"
"100","2020-04-05","VLA"
"","2020-04-05","VLA"
"10","2020-04-05","VLA"
"","2020-04-05","VLA"
"5","2020-04-06","VLA"
"2","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"20","2020-04-06","VLA"
"20","2020-04-06","VLA"
"","2020-04-06","VLA"
"1","2020-04-06","VLA"
"3","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"100","2020-04-06","WAL"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
"","2020-04-06","VLA"
