"nr_num_surgical_masks","d_completed","cd_regio"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"60","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"20","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"100","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"60","2020-04-24","BRU"
"1","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"100","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"60","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"23","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"1060","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"50","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"30","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"60","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"1","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"30","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"30","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"400","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"200","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"100","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"150","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"100","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"50","2020-04-24","VLA"
"120","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"300","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"0","2020-04-24","VLA"
"300","2020-04-24","WAL"
"15","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"60","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"50","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","BRU"
"70","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"1","2020-04-24","BRU"
"100","2020-04-24","VLA"
"2","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"50","2020-04-24","VLA"
"100","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"0","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"70","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"60","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"1","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"15","2020-04-24","VLA"
"","2020-04-24","VLA"
"40","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"300","2020-04-24","WAL"
"","2020-04-24","WAL"
"25","2020-04-24","VLA"
"100","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"200","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"30","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","BRU"
"30","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"25","2020-04-24","VLA"
"50","2020-04-24","VLA"
"","2020-04-24","BRU"
"30","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"20","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","BRU"
"100","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"30","2020-04-24","BRU"
"1","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"20","2020-04-24","WAL"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"22","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"9","2020-04-24","WAL"
"","2020-04-24","WAL"
"50","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"60","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"100","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"90","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"50","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"40","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"","2020-04-24","VLA"
"100","2020-04-24","BRU"
"","2020-04-24","WAL"
"30","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-24","WAL"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","BRU"
"","2020-04-24","VLA"
"","2020-04-24","WAL"
"","2020-04-25","WAL"
"","2020-04-25","VLA"
"","2020-04-25","BRU"
"","2020-04-25","WAL"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-25","WAL"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"50","2020-04-25","WAL"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-25","BRU"
"20","2020-04-25","VLA"
"","2020-04-25","WAL"
"","2020-04-25","VLA"
"","2020-04-25","BRU"
"","2020-04-25","VLA"
"","2020-04-25","BRU"
"","2020-04-25","WAL"
"","2020-04-25","VLA"
"","2020-04-25","WAL"
"","2020-04-25","VLA"
"","2020-04-25","BRU"
"","2020-04-25","WAL"
"","2020-04-25","BRU"
"","2020-04-25","BRU"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-25","VLA"
"","2020-04-25","WAL"
"30","2020-04-25","VLA"
"","2020-04-25","WAL"
"","2020-04-25","WAL"
"","2020-04-25","VLA"
"","2020-04-26","BRU"
"","2020-04-26","VLA"
"","2020-04-26","WAL"
"","2020-04-26","BRU"
"","2020-04-26","WAL"
"","2020-04-26","BRU"
"","2020-04-26","VLA"
"","2020-04-26","WAL"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"100","2020-04-27","VLA"
"","2020-04-27","VLA"
"0","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","WAL"
"300","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"100","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"30","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"30","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"40","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"15","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","BRU"
"120","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"60","2020-04-27","WAL"
"","2020-04-27","VLA"
"25","2020-04-27","WAL"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","BRU"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"50","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","WAL"
"100","2020-04-27","WAL"
"","2020-04-27","VLA"
"90","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"30","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"30","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"30","2020-04-27","WAL"
"","2020-04-27","VLA"
"60","2020-04-27","BRU"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"100","2020-04-27","VLA"
"","2020-04-27","VLA"
"210","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"100","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"30","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"31","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"100","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"20","2020-04-27","VLA"
"100","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"22","2020-04-27","BRU"
"","2020-04-27","WAL"
"100","2020-04-27","BRU"
"","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"30","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"40","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"1060","2020-04-27","BRU"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","WAL"
"","2020-04-27","WAL"
"","2020-04-27","VLA"
"","2020-04-27","BRU"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
"","2020-04-27","VLA"
