"nr_num_consultations_phone","d_completed","cd_regio"
"100","2020-03-27","VLA"
"5","2020-03-27","VLA"
"6","2020-03-27","VLA"
"24","2020-03-27","VLA"
"3","2020-03-27","VLA"
"1","2020-03-27","VLA"
"21","2020-03-27","VLA"
"5","2020-03-27","VLA"
"25","2020-03-27","VLA"
"16","2020-03-27","VLA"
"40","2020-03-27","VLA"
"4","2020-03-27","VLA"
"25","2020-03-27","WAL"
"28","2020-03-27","VLA"
"8","2020-03-27","VLA"
"5","2020-03-27","VLA"
"8","2020-03-27","VLA"
"3","2020-03-27","VLA"
"6","2020-03-27","VLA"
"15","2020-03-27","VLA"
"4","2020-03-27","VLA"
"10","2020-03-27","BRU"
"50","2020-03-27","WAL"
"40","2020-03-27","WAL"
"1","2020-03-27","VLA"
"18","2020-03-27","VLA"
"15","2020-03-27","WAL"
"16","2020-03-27","WAL"
"12","2020-03-27","WAL"
"5","2020-03-27","WAL"
"8","2020-03-27","VLA"
"20","2020-03-27","WAL"
"15","2020-03-27","VLA"
"6","2020-03-27","VLA"
"40","2020-03-27","VLA"
"6","2020-03-27","VLA"
"13","2020-03-27","WAL"
"38","2020-03-27","BRU"
"9","2020-03-27","WAL"
"6","2020-03-27","VLA"
"7","2020-03-27","VLA"
"22","2020-03-27","WAL"
"16","2020-03-27","WAL"
"54","2020-03-27","WAL"
"26","2020-03-27","VLA"
"3","2020-03-27","VLA"
"116","2020-03-27","WAL"
"16","2020-03-27","WAL"
"3","2020-03-27","VLA"
"8","2020-03-27","WAL"
"25","2020-03-27","VLA"
"7","2020-03-27","VLA"
"5","2020-03-27","VLA"
"25","2020-03-27","VLA"
"25","2020-03-27","VLA"
"30","2020-03-27","BRU"
"9","2020-03-27","WAL"
"26","2020-03-27","BRU"
"20","2020-03-27","VLA"
"20","2020-03-27","WAL"
"13","2020-03-27","WAL"
"6","2020-03-27","VLA"
"7","2020-03-27","VLA"
"10","2020-03-27","WAL"
"24","2020-03-27","VLA"
"40","2020-03-27","WAL"
"20","2020-03-27","BRU"
"40","2020-03-27","WAL"
"35","2020-03-27","WAL"
"16","2020-03-27","VLA"
"6","2020-03-27","VLA"
"13","2020-03-27","VLA"
"18","2020-03-27","VLA"
"50","2020-03-27","VLA"
"25","2020-03-27","VLA"
"29","2020-03-27","VLA"
"19","2020-03-27","WAL"
"100","2020-03-27","VLA"
"20","2020-03-27","WAL"
"3","2020-03-27","VLA"
"66","2020-03-27","VLA"
"9","2020-03-27","WAL"
"20","2020-03-27","WAL"
"16","2020-03-27","WAL"
"14","2020-03-27","BRU"
"16","2020-03-27","VLA"
"70","2020-03-27","VLA"
"33","2020-03-27","WAL"
"100","2020-03-27","VLA"
"5","2020-03-27","VLA"
"24","2020-03-27","VLA"
"37","2020-03-27","VLA"
"20","2020-03-27","WAL"
"20","2020-03-27","VLA"
"20","2020-03-27","WAL"
"22","2020-03-27","BRU"
"25","2020-03-27","WAL"
"30","2020-03-27","VLA"
"3","2020-03-27","BRU"
"20","2020-03-27","VLA"
"15","2020-03-27","VLA"
"6","2020-03-27","VLA"
"1","2020-03-27","VLA"
"10","2020-03-27","VLA"
"12","2020-03-27","VLA"
"17","2020-03-27","WAL"
"25","2020-03-27","VLA"
"4","2020-03-27","VLA"
"2","2020-03-27","WAL"
"20","2020-03-27","VLA"
"11","2020-03-27","BRU"
"31","2020-03-27","WAL"
"52","2020-03-27","VLA"
"121","2020-03-27","BRU"
"14","2020-03-27","WAL"
"2","2020-03-27","VLA"
"17","2020-03-27","WAL"
"40","2020-03-27","WAL"
"25","2020-03-27","VLA"
"45","2020-03-27","WAL"
"15","2020-03-27","VLA"
"30","2020-03-27","WAL"
"10","2020-03-27","WAL"
"21","2020-03-27","WAL"
"20","2020-03-27","WAL"
"23","2020-03-27","WAL"
"29","2020-03-27","BRU"
"60","2020-03-27","VLA"
"33","2020-03-27","WAL"
"65","2020-03-27","VLA"
"30","2020-03-27","VLA"
"34","2020-03-27","WAL"
"25","2020-03-27","WAL"
"30","2020-03-27","VLA"
"60","2020-03-27","WAL"
"4","2020-03-27","VLA"
"26","2020-03-27","VLA"
"6","2020-03-27","VLA"
"21","2020-03-27","VLA"
"28","2020-03-27","VLA"
"9","2020-03-27","VLA"
"31","2020-03-27","VLA"
"150","2020-03-27","VLA"
"6","2020-03-27","VLA"
"13","2020-03-27","VLA"
"23","2020-03-27","VLA"
"5","2020-03-27","WAL"
"50","2020-03-27","WAL"
"10","2020-03-27","VLA"
"20","2020-03-27","WAL"
"21","2020-03-27","VLA"
"10","2020-03-27","WAL"
"17","2020-03-27","VLA"
"20","2020-03-27","WAL"
"4","2020-03-27","VLA"
"12","2020-03-27","VLA"
"11","2020-03-27","WAL"
"8","2020-03-27","VLA"
"20","2020-03-27","VLA"
"51","2020-03-27","WAL"
"13","2020-03-27","BRU"
"22","2020-03-27","WAL"
"44","2020-03-27","BRU"
"9","2020-03-27","WAL"
"16","2020-03-27","BRU"
"27","2020-03-27","BRU"
"10","2020-03-27","WAL"
"50","2020-03-27","VLA"
"45","2020-03-27","VLA"
"7","2020-03-27","WAL"
"19","2020-03-27","VLA"
"17","2020-03-27","WAL"
"12","2020-03-27","BRU"
"25","2020-03-27","VLA"
"5","2020-03-27","VLA"
"20","2020-03-27","WAL"
"14","2020-03-27","VLA"
"35","2020-03-27","WAL"
"6","2020-03-27","VLA"
"5","2020-03-27","WAL"
"28","2020-03-27","VLA"
"30","2020-03-27","VLA"
"19","2020-03-27","VLA"
"20","2020-03-27","VLA"
"20","2020-03-27","VLA"
"15","2020-03-27","VLA"
"1","2020-03-27","VLA"
"10","2020-03-27","BRU"
"27","2020-03-27","VLA"
"88","2020-03-27","VLA"
"3","2020-03-27","WAL"
"22","2020-03-27","VLA"
"28","2020-03-27","VLA"
"25","2020-03-27","WAL"
"6","2020-03-27","WAL"
"15","2020-03-27","VLA"
"10","2020-03-27","WAL"
"26","2020-03-27","BRU"
"30","2020-03-27","WAL"
"4","2020-03-27","VLA"
"15","2020-03-27","VLA"
"40","2020-03-27","VLA"
"16","2020-03-27","VLA"
"34","2020-03-27","VLA"
"67","2020-03-27","WAL"
"10","2020-03-27","BRU"
"14","2020-03-27","WAL"
"13","2020-03-27","WAL"
"15","2020-03-27","WAL"
"7","2020-03-27","VLA"
"10","2020-03-27","WAL"
"5","2020-03-27","BRU"
"68","2020-03-27","VLA"
"23","2020-03-27","VLA"
"13","2020-03-27","BRU"
"9","2020-03-27","VLA"
"5","2020-03-27","VLA"
"28","2020-03-27","WAL"
"9","2020-03-27","WAL"
"35","2020-03-27","VLA"
"10","2020-03-27","VLA"
"64","2020-03-27","WAL"
"11","2020-03-27","WAL"
"53","2020-03-27","WAL"
"4","2020-03-27","VLA"
"28","2020-03-27","WAL"
"12","2020-03-27","VLA"
"60","2020-03-27","VLA"
"18","2020-03-27","WAL"
"10","2020-03-27","WAL"
"27","2020-03-27","VLA"
"5","2020-03-27","VLA"
"24","2020-03-27","VLA"
"7","2020-03-27","VLA"
"10","2020-03-27","VLA"
"14","2020-03-27","VLA"
"39","2020-03-27","WAL"
"10","2020-03-27","VLA"
"30","2020-03-27","VLA"
"25","2020-03-27","WAL"
"5","2020-03-27","VLA"
"23","2020-03-27","VLA"
"4","2020-03-27","BRU"
"6","2020-03-27","VLA"
"14","2020-03-27","VLA"
"28","2020-03-27","WAL"
"64","2020-03-27","BRU"
"22","2020-03-27","VLA"
"33","2020-03-27","VLA"
"80","2020-03-27","WAL"
"12","2020-03-27","VLA"
"38","2020-03-27","WAL"
"25","2020-03-27","WAL"
"37","2020-03-27","VLA"
"12","2020-03-27","VLA"
"40","2020-03-27","WAL"
"5","2020-03-27","VLA"
"14","2020-03-27","VLA"
"11","2020-03-27","VLA"
"20","2020-03-27","WAL"
"28","2020-03-27","WAL"
"19","2020-03-27","VLA"
"12","2020-03-27","VLA"
"4","2020-03-27","VLA"
"30","2020-03-27","VLA"
"3","2020-03-27","VLA"
"16","2020-03-27","WAL"
"5","2020-03-27","VLA"
"27","2020-03-27","VLA"
"88","2020-03-27","VLA"
"15","2020-03-27","VLA"
"103","2020-03-27","VLA"
"5","2020-03-27","WAL"
"62","2020-03-27","VLA"
"9","2020-03-27","VLA"
"50","2020-03-27","WAL"
"20","2020-03-27","VLA"
"15","2020-03-27","WAL"
"46","2020-03-27","VLA"
"95","2020-03-27","WAL"
"14","2020-03-27","WAL"
"3","2020-03-27","BRU"
"10","2020-03-27","VLA"
"72","2020-03-27","WAL"
"10","2020-03-27","BRU"
"65","2020-03-27","VLA"
"37","2020-03-27","WAL"
"9","2020-03-27","WAL"
"12","2020-03-27","WAL"
"19","2020-03-27","VLA"
"14","2020-03-27","VLA"
"28","2020-03-27","VLA"
"15","2020-03-27","VLA"
"45","2020-03-27","BRU"
"5","2020-03-27","VLA"
"14","2020-03-27","WAL"
"8","2020-03-27","VLA"
"5","2020-03-27","VLA"
"26","2020-03-27","VLA"
"6","2020-03-27","WAL"
"11","2020-03-27","VLA"
"40","2020-03-27","VLA"
"35","2020-03-27","WAL"
"39","2020-03-27","WAL"
"15","2020-03-27","WAL"
"14","2020-03-27","VLA"
"25","2020-03-27","VLA"
"6","2020-03-27","VLA"
"35","2020-03-27","VLA"
"17","2020-03-27","VLA"
"16","2020-03-27","WAL"
"29","2020-03-27","WAL"
"14","2020-03-27","WAL"
"27","2020-03-27","VLA"
"30","2020-03-27","VLA"
"45","2020-03-27","WAL"
"46","2020-03-27","WAL"
"14","2020-03-27","VLA"
"30","2020-03-27","VLA"
"25","2020-03-27","WAL"
"48","2020-03-27","BRU"
"14","2020-03-27","VLA"
"14","2020-03-27","VLA"
"80","2020-03-27","BRU"
"12","2020-03-27","VLA"
"8","2020-03-27","WAL"
"82","2020-03-27","BRU"
"30","2020-03-27","VLA"
"23","2020-03-27","VLA"
"56","2020-03-27","VLA"
"25","2020-03-27","BRU"
"8","2020-03-27","VLA"
"62","2020-03-27","VLA"
"2","2020-03-27","VLA"
"10","2020-03-27","VLA"
"10","2020-03-27","VLA"
"10","2020-03-27","VLA"
"6","2020-03-27","VLA"
"70","2020-03-27","VLA"
"58","2020-03-27","VLA"
"3","2020-03-27","VLA"
"9","2020-03-27","VLA"
"30","2020-03-27","WAL"
"27","2020-03-27","VLA"
"46","2020-03-27","BRU"
"7","2020-03-27","VLA"
"5","2020-03-27","WAL"
"6","2020-03-27","VLA"
"60","2020-03-27","VLA"
"40","2020-03-27","VLA"
"4","2020-03-27","VLA"
"8","2020-03-27","VLA"
"25","2020-03-27","WAL"
"14","2020-03-27","VLA"
"10","2020-03-27","WAL"
"100","2020-03-27","WAL"
"7","2020-03-27","VLA"
"11","2020-03-27","VLA"
"114","2020-03-27","VLA"
"50","2020-03-27","WAL"
"9","2020-03-27","VLA"
"15","2020-03-27","VLA"
"41","2020-03-27","VLA"
"21","2020-03-27","WAL"
"11","2020-03-27","BRU"
"85","2020-03-27","WAL"
"70","2020-03-27","WAL"
"16","2020-03-27","VLA"
"6","2020-03-27","BRU"
"4","2020-03-27","VLA"
"29","2020-03-27","WAL"
"13","2020-03-27","WAL"
"30","2020-03-27","VLA"
"15","2020-03-27","VLA"
"5","2020-03-27","VLA"
"6","2020-03-27","VLA"
"20","2020-03-27","VLA"
"25","2020-03-27","WAL"
"5","2020-03-27","VLA"
"8","2020-03-27","VLA"
"6","2020-03-27","WAL"
"14","2020-03-27","VLA"
"2","2020-03-27","VLA"
"20","2020-03-27","VLA"
"15","2020-03-27","WAL"
"12","2020-03-27","VLA"
"25","2020-03-27","VLA"
"55","2020-03-27","VLA"
"60","2020-03-27","WAL"
"15","2020-03-27","WAL"
"15","2020-03-27","VLA"
"40","2020-03-27","BRU"
"12","2020-03-27","VLA"
"8","2020-03-27","VLA"
"15","2020-03-27","WAL"
"8","2020-03-27","VLA"
"91","2020-03-27","VLA"
"25","2020-03-27","VLA"
"21","2020-03-27","WAL"
"19","2020-03-27","VLA"
"6","2020-03-27","VLA"
"10","2020-03-27","VLA"
"86","2020-03-27","VLA"
"13","2020-03-27","WAL"
"27","2020-03-27","VLA"
"5","2020-03-27","VLA"
"6","2020-03-27","VLA"
"5","2020-03-27","VLA"
"15","2020-03-27","VLA"
"48","2020-03-27","VLA"
"15","2020-03-27","WAL"
"13","2020-03-27","WAL"
"22","2020-03-27","WAL"
"17","2020-03-27","WAL"
"25","2020-03-27","VLA"
"6","2020-03-27","VLA"
"28","2020-03-27","BRU"
"12","2020-03-27","VLA"
"6","2020-03-27","VLA"
"20","2020-03-27","WAL"
"17","2020-03-27","VLA"
"13","2020-03-27","WAL"
"1","2020-03-27","BRU"
"30","2020-03-27","WAL"
"11","2020-03-27","WAL"
"23","2020-03-27","VLA"
"20","2020-03-27","BRU"
"15","2020-03-27","BRU"
"20","2020-03-27","WAL"
"3","2020-03-27","VLA"
"16","2020-03-27","VLA"
"4","2020-03-27","VLA"
"10","2020-03-27","VLA"
"59","2020-03-27","WAL"
"4","2020-03-27","VLA"
"40","2020-03-27","VLA"
"16","2020-03-27","WAL"
"5","2020-03-27","VLA"
"3","2020-03-27","WAL"
"15","2020-03-27","VLA"
"44","2020-03-27","VLA"
"16","2020-03-27","VLA"
"54","2020-03-27","VLA"
"18","2020-03-27","VLA"
"1","2020-03-27","BRU"
"27","2020-03-27","BRU"
"15","2020-03-27","WAL"
"40","2020-03-27","WAL"
"38","2020-03-27","WAL"
"13","2020-03-27","WAL"
"12","2020-03-27","VLA"
"31","2020-03-27","WAL"
"22","2020-03-27","VLA"
"5","2020-03-27","WAL"
"3","2020-03-27","VLA"
"30","2020-03-27","WAL"
"19","2020-03-27","WAL"
"16","2020-03-27","WAL"
"40","2020-03-27","VLA"
"15","2020-03-27","VLA"
"15","2020-03-27","WAL"
"20","2020-03-27","BRU"
"10","2020-03-27","VLA"
"106","2020-03-27","VLA"
"14","2020-03-27","WAL"
"0","2020-03-27","VLA"
"7","2020-03-27","VLA"
"17","2020-03-27","BRU"
"6","2020-03-27","VLA"
"40","2020-03-27","VLA"
"40","2020-03-27","VLA"
"18","2020-03-27","VLA"
"8","2020-03-27","VLA"
"30","2020-03-27","WAL"
"15","2020-03-27","BRU"
"8","2020-03-27","VLA"
"21","2020-03-27","VLA"
"6","2020-03-27","VLA"
"87","2020-03-27","VLA"
"18","2020-03-27","WAL"
"25","2020-03-27","VLA"
"18","2020-03-27","WAL"
"19","2020-03-27","VLA"
"5","2020-03-27","WAL"
"60","2020-03-27","VLA"
"11","2020-03-27","WAL"
"39","2020-03-27","WAL"
"5","2020-03-27","VLA"
"19","2020-03-27","VLA"
"20","2020-03-27","VLA"
"12","2020-03-27","VLA"
"5","2020-03-27","VLA"
"20","2020-03-27","WAL"
"30","2020-03-27","BRU"
"87","2020-03-27","BRU"
"150","2020-03-27","VLA"
"15","2020-03-27","VLA"
"5","2020-03-27","VLA"
"8","2020-03-27","WAL"
"25","2020-03-27","VLA"
"14","2020-03-27","WAL"
"11","2020-03-27","WAL"
"17","2020-03-27","WAL"
"25","2020-03-27","WAL"
"15","2020-03-27","VLA"
"9","2020-03-27","WAL"
"4","2020-03-27","WAL"
"8","2020-03-27","VLA"
"4","2020-03-27","VLA"
"3","2020-03-27","VLA"
"26","2020-03-27","VLA"
"50","2020-03-27","VLA"
"45","2020-03-27","VLA"
"27","2020-03-27","BRU"
"11","2020-03-27","VLA"
"2","2020-03-27","VLA"
"151","2020-03-27","VLA"
"25","2020-03-27","VLA"
"26","2020-03-27","VLA"
"40","2020-03-27","VLA"
"31","2020-03-27","VLA"
"12","2020-03-27","BRU"
"50","2020-03-27","WAL"
"60","2020-03-27","VLA"
"10","2020-03-27","VLA"
"6","2020-03-27","VLA"
"2","2020-03-27","VLA"
"2","2020-03-27","VLA"
"38","2020-03-27","BRU"
"24","2020-03-27","VLA"
"38","2020-03-27","VLA"
"0","2020-03-27","VLA"
"25","2020-03-27","WAL"
"14","2020-03-27","VLA"
"29","2020-03-27","WAL"
"51","2020-03-27","WAL"
"17","2020-03-27","WAL"
"38","2020-03-27","BRU"
"15","2020-03-27","WAL"
"2","2020-03-27","VLA"
"130","2020-03-27","WAL"
"8","2020-03-27","VLA"
"13","2020-03-27","VLA"
"68","2020-03-27","VLA"
"12","2020-03-27","VLA"
"18","2020-03-27","VLA"
"69","2020-03-27","VLA"
"60","2020-03-27","VLA"
"59","2020-03-27","VLA"
"10","2020-03-27","BRU"
"30","2020-03-27","VLA"
"6","2020-03-27","VLA"
"8","2020-03-27","VLA"
"15","2020-03-27","BRU"
"8","2020-03-27","BRU"
"33","2020-03-27","BRU"
"52","2020-03-27","VLA"
"13","2020-03-27","VLA"
"17","2020-03-27","BRU"
"8","2020-03-27","WAL"
"50","2020-03-27","VLA"
"9","2020-03-27","VLA"
"19","2020-03-27","VLA"
"18","2020-03-27","WAL"
"10","2020-03-27","VLA"
"18","2020-03-27","VLA"
"15","2020-03-27","VLA"
"4","2020-03-27","VLA"
"10","2020-03-27","VLA"
"0","2020-03-27","WAL"
"18","2020-03-27","VLA"
"25","2020-03-27","VLA"
"12","2020-03-27","VLA"
"6","2020-03-27","BRU"
"15","2020-03-27","VLA"
"10","2020-03-27","WAL"
"62","2020-03-27","WAL"
"14","2020-03-27","VLA"
"2","2020-03-27","VLA"
"10","2020-03-27","VLA"
"2","2020-03-27","VLA"
"30","2020-03-27","WAL"
"60","2020-03-27","WAL"
"10","2020-03-27","BRU"
"15","2020-03-27","WAL"
"29","2020-03-27","WAL"
"30","2020-03-27","WAL"
"10","2020-03-27","WAL"
"13","2020-03-27","BRU"
"38","2020-03-27","VLA"
"17","2020-03-27","VLA"
"38","2020-03-27","WAL"
"13","2020-03-27","VLA"
"0","2020-03-27","VLA"
"14","2020-03-27","WAL"
"650","2020-03-27","VLA"
"33","2020-03-27","WAL"
"30","2020-03-27","VLA"
"11","2020-03-27","WAL"
"36","2020-03-27","VLA"
"23","2020-03-27","WAL"
"25","2020-03-27","VLA"
"15","2020-03-27","WAL"
"60","2020-03-27","BRU"
"18","2020-03-27","WAL"
"25","2020-03-27","VLA"
"24","2020-03-27","BRU"
"11","2020-03-27","VLA"
"25","2020-03-27","BRU"
"90","2020-03-27","VLA"
"26","2020-03-27","WAL"
"17","2020-03-27","VLA"
"1","2020-03-27","BRU"
"15","2020-03-27","WAL"
"38","2020-03-27","VLA"
"17","2020-03-27","VLA"
"11","2020-03-27","VLA"
"45","2020-03-27","VLA"
"15","2020-03-27","VLA"
"37","2020-03-27","BRU"
"18","2020-03-27","VLA"
"15","2020-03-27","VLA"
"15","2020-03-27","VLA"
"25","2020-03-27","WAL"
"4","2020-03-27","VLA"
"71","2020-03-27","WAL"
"31","2020-03-27","VLA"
"14","2020-03-27","WAL"
"6","2020-03-27","WAL"
"10","2020-03-27","VLA"
"3","2020-03-27","BRU"
"22","2020-03-27","VLA"
"83","2020-03-27","VLA"
"5","2020-03-27","WAL"
"12","2020-03-27","VLA"
"20","2020-03-27","VLA"
"32","2020-03-27","VLA"
"8","2020-03-27","VLA"
"7","2020-03-27","VLA"
"30","2020-03-27","VLA"
"17","2020-03-27","BRU"
"40","2020-03-27","WAL"
"4","2020-03-27","VLA"
"15","2020-03-27","VLA"
"22","2020-03-27","VLA"
"31","2020-03-27","BRU"
"45","2020-03-27","WAL"
"20","2020-03-27","WAL"
"15","2020-03-27","VLA"
"31","2020-03-27","VLA"
"2","2020-03-27","VLA"
"55","2020-03-27","WAL"
"6","2020-03-27","VLA"
"39","2020-03-27","VLA"
"25","2020-03-27","BRU"
"21","2020-03-27","VLA"
"35","2020-03-27","VLA"
"20","2020-03-27","VLA"
"11","2020-03-27","VLA"
"22","2020-03-27","VLA"
"13","2020-03-27","WAL"
"21","2020-03-27","WAL"
"15","2020-03-27","VLA"
"2","2020-03-27","BRU"
"10","2020-03-27","VLA"
"45","2020-03-27","WAL"
"9","2020-03-27","VLA"
"9","2020-03-27","BRU"
"70","2020-03-27","VLA"
"12","2020-03-27","VLA"
"15","2020-03-27","VLA"
"50","2020-03-27","WAL"
"28","2020-03-27","WAL"
"100","2020-03-27","BRU"
"13","2020-03-27","WAL"
"9","2020-03-27","WAL"
"3","2020-03-27","VLA"
"12","2020-03-27","BRU"
"11","2020-03-27","VLA"
"39","2020-03-27","VLA"
"26","2020-03-27","VLA"
"15","2020-03-27","BRU"
"10","2020-03-27","WAL"
"58","2020-03-27","VLA"
"20","2020-03-27","BRU"
"27","2020-03-27","WAL"
"11","2020-03-27","WAL"
"30","2020-03-27","VLA"
"39","2020-03-27","BRU"
"3","2020-03-27","VLA"
"11","2020-03-27","WAL"
"25","2020-03-27","WAL"
"42","2020-03-27","VLA"
"50","2020-03-27","BRU"
"45","2020-03-27","WAL"
"26","2020-03-27","VLA"
"16","2020-03-27","VLA"
"9","2020-03-27","VLA"
"15","2020-03-27","VLA"
"17","2020-03-27","VLA"
"25","2020-03-27","VLA"
"14","2020-03-27","VLA"
"4","2020-03-27","VLA"
"19","2020-03-27","VLA"
"14","2020-03-27","WAL"
"6","2020-03-27","BRU"
"10","2020-03-27","VLA"
"4","2020-03-27","VLA"
"35","2020-03-27","VLA"
"20","2020-03-27","WAL"
"36","2020-03-27","BRU"
"59","2020-03-27","VLA"
"5","2020-03-27","VLA"
"25","2020-03-27","WAL"
"15","2020-03-27","VLA"
"31","2020-03-27","VLA"
"13","2020-03-27","VLA"
"17","2020-03-27","VLA"
"23","2020-03-27","WAL"
"27","2020-03-27","BRU"
"90","2020-03-27","VLA"
"100","2020-03-27","WAL"
"25","2020-03-27","WAL"
"14","2020-03-27","VLA"
"20","2020-03-27","VLA"
"8","2020-03-27","VLA"
"3","2020-03-27","VLA"
"186","2020-03-27","VLA"
"16","2020-03-27","WAL"
"21","2020-03-27","WAL"
"14","2020-03-27","VLA"
"25","2020-03-27","VLA"
"55","2020-03-27","BRU"
"35","2020-03-27","WAL"
"70","2020-03-27","VLA"
"25","2020-03-27","VLA"
"19","2020-03-27","BRU"
"20","2020-03-27","WAL"
"48","2020-03-27","BRU"
"29","2020-03-27","WAL"
"25","2020-03-27","WAL"
"68","2020-03-27","VLA"
"80","2020-03-27","VLA"
"30","2020-03-27","WAL"
"8","2020-03-27","VLA"
"13","2020-03-27","BRU"
"33","2020-03-27","VLA"
"6","2020-03-27","VLA"
"21","2020-03-27","BRU"
"21","2020-03-27","VLA"
"12","2020-03-27","WAL"
"5","2020-03-27","VLA"
"37","2020-03-27","VLA"
"3","2020-03-27","VLA"
"10","2020-03-27","WAL"
"4","2020-03-27","WAL"
"30","2020-03-27","WAL"
"20","2020-03-27","VLA"
"9","2020-03-27","VLA"
"40","2020-03-27","VLA"
"10","2020-03-27","VLA"
"30","2020-03-27","VLA"
"50","2020-03-27","VLA"
"2","2020-03-27","VLA"
"7","2020-03-27","WAL"
"39","2020-03-27","BRU"
"24","2020-03-27","WAL"
"60","2020-03-27","WAL"
"8","2020-03-27","WAL"
"18","2020-03-27","VLA"
"10","2020-03-27","WAL"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"12","2020-03-27","VLA"
"25","2020-03-27","VLA"
"31","2020-03-27","WAL"
"36","2020-03-27","WAL"
"42","2020-03-27","WAL"
"9","2020-03-27","WAL"
"31","2020-03-27","VLA"
"6","2020-03-27","VLA"
"30","2020-03-27","WAL"
"102","2020-03-27","WAL"
"0","2020-03-27","VLA"
"12","2020-03-27","VLA"
"15","2020-03-27","VLA"
"21","2020-03-27","VLA"
"3","2020-03-27","VLA"
"15","2020-03-27","VLA"
"30","2020-03-27","VLA"
"23","2020-03-27","WAL"
"7","2020-03-27","VLA"
"35","2020-03-27","VLA"
"49","2020-03-27","WAL"
"82","2020-03-27","VLA"
"50","2020-03-27","VLA"
"30","2020-03-27","VLA"
"48","2020-03-27","VLA"
"29","2020-03-27","VLA"
"19","2020-03-27","BRU"
"10","2020-03-27","VLA"
"95","2020-03-27","VLA"
"15","2020-03-27","WAL"
"10","2020-03-27","VLA"
"28","2020-03-27","VLA"
"6","2020-03-27","VLA"
"18","2020-03-27","VLA"
"22","2020-03-27","WAL"
"15","2020-03-27","WAL"
"13","2020-03-27","BRU"
"19","2020-03-27","VLA"
"90","2020-03-27","BRU"
"48","2020-03-27","VLA"
"12","2020-03-27","VLA"
"41","2020-03-27","WAL"
"22","2020-03-27","VLA"
"18","2020-03-27","VLA"
"15","2020-03-27","WAL"
"33","2020-03-27","VLA"
"36","2020-03-27","WAL"
"115","2020-03-27","WAL"
"26","2020-03-27","BRU"
"4","2020-03-27","VLA"
"57","2020-03-27","BRU"
"13","2020-03-27","WAL"
"11","2020-03-27","VLA"
"45","2020-03-27","VLA"
"38","2020-03-27","VLA"
"29","2020-03-27","VLA"
"6","2020-03-27","BRU"
"5","2020-03-27","VLA"
"18","2020-03-27","VLA"
"11","2020-03-27","WAL"
"8","2020-03-27","VLA"
"117","2020-03-27","VLA"
"15","2020-03-27","VLA"
"12","2020-03-27","WAL"
"50","2020-03-27","VLA"
"20","2020-03-27","WAL"
"10","2020-03-27","VLA"
"10","2020-03-27","WAL"
"25","2020-03-27","VLA"
"28","2020-03-27","VLA"
"19","2020-03-27","VLA"
"5","2020-03-27","VLA"
"10","2020-03-27","WAL"
"5","2020-03-27","VLA"
"5","2020-03-27","VLA"
"30","2020-03-27","VLA"
"10","2020-03-27","VLA"
"9","2020-03-27","VLA"
"100","2020-03-27","WAL"
"20","2020-03-27","WAL"
"15","2020-03-27","BRU"
"10","2020-03-27","VLA"
"15","2020-03-27","VLA"
"11","2020-03-27","WAL"
"5","2020-03-27","BRU"
"6","2020-03-27","VLA"
"61","2020-03-27","VLA"
"10","2020-03-27","VLA"
"28","2020-03-27","WAL"
"15","2020-03-27","WAL"
"23","2020-03-27","VLA"
"4","2020-03-27","VLA"
"56","2020-03-27","BRU"
"15","2020-03-27","VLA"
"4","2020-03-27","VLA"
"35","2020-03-27","WAL"
"45","2020-03-27","VLA"
"15","2020-03-27","VLA"
"30","2020-03-27","VLA"
"50","2020-03-27","VLA"
"50","2020-03-27","WAL"
"31","2020-03-27","WAL"
"11","2020-03-27","VLA"
"5","2020-03-27","BRU"
"5","2020-03-27","VLA"
"30","2020-03-27","WAL"
"17","2020-03-27","WAL"
"19","2020-03-27","VLA"
"2","2020-03-27","BRU"
"70","2020-03-27","VLA"
"20","2020-03-27","WAL"
"20","2020-03-27","VLA"
"17","2020-03-27","VLA"
"64","2020-03-27","VLA"
"48","2020-03-27","WAL"
"100","2020-03-27","VLA"
"17","2020-03-27","WAL"
"1","2020-03-27","VLA"
"15","2020-03-27","WAL"
"50","2020-03-27","VLA"
"20","2020-03-27","BRU"
"5","2020-03-27","VLA"
"4","2020-03-27","VLA"
"2","2020-03-27","VLA"
"13","2020-03-27","WAL"
"22","2020-03-27","BRU"
"16","2020-03-27","BRU"
"39","2020-03-27","VLA"
"17","2020-03-27","VLA"
"40","2020-03-27","VLA"
"24","2020-03-27","WAL"
"18","2020-03-27","WAL"
"2","2020-03-27","VLA"
"8","2020-03-27","BRU"
"20","2020-03-27","WAL"
"40","2020-03-27","VLA"
"10","2020-03-27","WAL"
"15","2020-03-27","VLA"
"11","2020-03-27","VLA"
"40","2020-03-27","WAL"
"40","2020-03-27","VLA"
"58","2020-03-27","VLA"
"4","2020-03-27","VLA"
"2","2020-03-27","WAL"
"16","2020-03-27","WAL"
"37","2020-03-27","WAL"
"56","2020-03-27","WAL"
"70","2020-03-27","VLA"
"2","2020-03-27","VLA"
"70","2020-03-27","WAL"
"25","2020-03-27","VLA"
"6","2020-03-27","VLA"
"56","2020-03-27","VLA"
"20","2020-03-27","WAL"
"33","2020-03-27","WAL"
"16","2020-03-27","VLA"
"30","2020-03-27","VLA"
"5","2020-03-27","VLA"
