"nr_num_consultations_phys","d_completed","cd_regio"
"3","2020-03-24","VLA"
"14","2020-03-24","VLA"
"100","2020-03-24","VLA"
"14","2020-03-24","VLA"
"4","2020-03-24","VLA"
"0","2020-03-24","WAL"
"5","2020-03-24","VLA"
"0","2020-03-24","VLA"
"0","2020-03-24","BRU"
"7","2020-03-24","VLA"
"18","2020-03-24","VLA"
"40","2020-03-24","VLA"
"4","2020-03-24","VLA"
"11","2020-03-24","VLA"
"0","2020-03-24","WAL"
"5","2020-03-24","WAL"
"11","2020-03-24","VLA"
"7","2020-03-24","VLA"
"1","2020-03-24","VLA"
"36","2020-03-24","VLA"
"10","2020-03-25","VLA"
"40","2020-03-25","VLA"
"3","2020-03-25","WAL"
"2","2020-03-25","VLA"
"0","2020-03-25","BRU"
"10","2020-03-25","VLA"
"1","2020-03-25","VLA"
"12","2020-03-25","VLA"
"3","2020-03-25","WAL"
"2","2020-03-25","VLA"
"10","2020-03-25","WAL"
"2","2020-03-25","WAL"
"8","2020-03-25","VLA"
"5","2020-03-25","VLA"
"6","2020-03-25","WAL"
"2","2020-03-25","WAL"
"10","2020-03-25","VLA"
"9","2020-03-25","VLA"
"4","2020-03-25","VLA"
"6","2020-03-25","VLA"
"0","2020-03-25","WAL"
"14","2020-03-25","VLA"
"13","2020-03-25","VLA"
"4","2020-03-25","VLA"
"18","2020-03-25","VLA"
"3","2020-03-25","VLA"
"2","2020-03-25","VLA"
"9","2020-03-25","WAL"
"1","2020-03-25","WAL"
"3","2020-03-25","WAL"
"10","2020-03-25","VLA"
"5","2020-03-25","WAL"
"4","2020-03-25","WAL"
"4","2020-03-25","VLA"
"4","2020-03-25","VLA"
"8","2020-03-25","VLA"
"0","2020-03-25","WAL"
"6","2020-03-25","VLA"
"11","2020-03-25","VLA"
"5","2020-03-25","VLA"
"10","2020-03-25","VLA"
"11","2020-03-25","VLA"
"7","2020-03-25","WAL"
"3","2020-03-25","WAL"
"10","2020-03-25","WAL"
"25","2020-03-25","VLA"
"30","2020-03-25","VLA"
"13","2020-03-25","VLA"
"1","2020-03-25","BRU"
"2","2020-03-25","WAL"
"7","2020-03-25","WAL"
"0","2020-03-25","BRU"
"1","2020-03-25","WAL"
"5","2020-03-25","WAL"
"1","2020-03-25","WAL"
"6","2020-03-25","VLA"
"22","2020-03-25","VLA"
"0","2020-03-25","WAL"
"2","2020-03-25","BRU"
"8","2020-03-25","WAL"
"6","2020-03-25","VLA"
"6","2020-03-25","VLA"
"10","2020-03-25","WAL"
"70","2020-03-25","VLA"
"5","2020-03-25","VLA"
"23","2020-03-25","VLA"
"27","2020-03-25","VLA"
"12","2020-03-25","WAL"
"5","2020-03-25","WAL"
"0","2020-03-25","BRU"
"11","2020-03-25","VLA"
"15","2020-03-25","WAL"
"6","2020-03-25","VLA"
"2","2020-03-25","WAL"
"5","2020-03-25","WAL"
"8","2020-03-25","VLA"
"10","2020-03-25","WAL"
"3","2020-03-25","VLA"
"3","2020-03-25","BRU"
"1","2020-03-25","WAL"
"9","2020-03-25","WAL"
"6","2020-03-25","VLA"
"0","2020-03-25","WAL"
"17","2020-03-25","VLA"
"12","2020-03-25","VLA"
"0","2020-03-25","VLA"
"0","2020-03-25","WAL"
"6","2020-03-25","VLA"
"20","2020-03-25","VLA"
"40","2020-03-25","VLA"
"0","2020-03-25","WAL"
"5","2020-03-25","WAL"
"5","2020-03-25","BRU"
"10","2020-03-25","BRU"
"1","2020-03-25","WAL"
"2","2020-03-25","BRU"
"3","2020-03-25","VLA"
"7","2020-03-25","WAL"
"3","2020-03-25","WAL"
"4","2020-03-25","VLA"
"1","2020-03-25","WAL"
"3","2020-03-25","VLA"
"4","2020-03-25","WAL"
"2","2020-03-25","WAL"
"8","2020-03-25","WAL"
"15","2020-03-25","VLA"
"5","2020-03-25","VLA"
"13","2020-03-25","VLA"
"15","2020-03-25","VLA"
"7","2020-03-25","VLA"
"39","2020-03-25","VLA"
"1","2020-03-25","VLA"
"10","2020-03-25","VLA"
"4","2020-03-25","VLA"
"0","2020-03-25","VLA"
"10","2020-03-25","VLA"
"0","2020-03-25","WAL"
"31","2020-03-25","VLA"
"17","2020-03-25","BRU"
"8","2020-03-25","VLA"
"3","2020-03-25","BRU"
"13","2020-03-25","VLA"
"20","2020-03-25","VLA"
"20","2020-03-25","VLA"
"0","2020-03-25","VLA"
"7","2020-03-25","VLA"
"10","2020-03-25","VLA"
"1","2020-03-25","VLA"
"8","2020-03-25","VLA"
"38","2020-03-25","VLA"
"2","2020-03-25","WAL"
"0","2020-03-25","WAL"
"6","2020-03-25","VLA"
"25","2020-03-25","VLA"
"3","2020-03-25","BRU"
"1","2020-03-25","BRU"
"13","2020-03-25","VLA"
"15","2020-03-25","WAL"
"9","2020-03-25","VLA"
"4","2020-03-25","VLA"
"9","2020-03-25","VLA"
"15","2020-03-25","VLA"
"6","2020-03-25","VLA"
"7","2020-03-25","VLA"
"0","2020-03-25","VLA"
"0","2020-03-25","WAL"
"12","2020-03-25","VLA"
"1","2020-03-25","WAL"
"6","2020-03-25","WAL"
"1","2020-03-25","WAL"
"0","2020-03-25","BRU"
"2","2020-03-25","BRU"
"2","2020-03-25","WAL"
"5","2020-03-25","VLA"
"6","2020-03-25","WAL"
"17","2020-03-25","VLA"
"0","2020-03-25","BRU"
"20","2020-03-25","WAL"
"2","2020-03-25","WAL"
"33","2020-03-25","VLA"
"1","2020-03-25","VLA"
"21","2020-03-25","VLA"
"0","2020-03-25","BRU"
"3","2020-03-25","VLA"
"9","2020-03-25","VLA"
"2","2020-03-25","BRU"
"1","2020-03-25","WAL"
"0","2020-03-25","WAL"
"0","2020-03-25","VLA"
"9","2020-03-25","VLA"
"1","2020-03-25","VLA"
"20","2020-03-25","VLA"
"5","2020-03-25","VLA"
"32","2020-03-25","VLA"
"0","2020-03-25","WAL"
"1","2020-03-25","VLA"
"5","2020-03-25","VLA"
"8","2020-03-25","VLA"
"8","2020-03-25","VLA"
"0","2020-03-25","WAL"
"7","2020-03-25","VLA"
"0","2020-03-25","WAL"
"18","2020-03-25","VLA"
"5","2020-03-25","WAL"
"2","2020-03-25","WAL"
"4","2020-03-25","VLA"
"0","2020-03-25","WAL"
"0","2020-03-25","WAL"
"0","2020-03-25","WAL"
"1","2020-03-25","VLA"
"2","2020-03-25","WAL"
"6","2020-03-25","VLA"
"3","2020-03-25","VLA"
"13","2020-03-25","BRU"
"1","2020-03-25","VLA"
"6","2020-03-25","WAL"
"7","2020-03-25","WAL"
"3","2020-03-25","VLA"
"0","2020-03-25","VLA"
"1","2020-03-25","WAL"
"4","2020-03-25","WAL"
"4","2020-03-25","VLA"
"12","2020-03-25","WAL"
"7","2020-03-25","VLA"
"3","2020-03-25","BRU"
"4","2020-03-25","VLA"
"10","2020-03-25","VLA"
"9","2020-03-25","VLA"
"8","2020-03-25","VLA"
"0","2020-03-25","WAL"
"13","2020-03-25","VLA"
"0","2020-03-25","WAL"
"13","2020-03-25","WAL"
"0","2020-03-25","WAL"
"16","2020-03-25","VLA"
"0","2020-03-25","WAL"
"11","2020-03-25","WAL"
"7","2020-03-25","VLA"
"3","2020-03-25","WAL"
"15","2020-03-25","VLA"
"28","2020-03-25","VLA"
"2","2020-03-25","BRU"
"12","2020-03-25","VLA"
"5","2020-03-25","VLA"
"2","2020-03-25","BRU"
"12","2020-03-25","VLA"
"5","2020-03-25","WAL"
"8","2020-03-25","VLA"
"10","2020-03-25","WAL"
"3","2020-03-25","WAL"
"41","2020-03-25","VLA"
"0","2020-03-25","WAL"
"0","2020-03-25","WAL"
"1","2020-03-25","WAL"
"0","2020-03-25","VLA"
"0","2020-03-25","WAL"
"10","2020-03-25","WAL"
"7","2020-03-25","VLA"
"21","2020-03-25","VLA"
"0","2020-03-25","WAL"
"9","2020-03-25","VLA"
"16","2020-03-25","VLA"
"4","2020-03-25","WAL"
"0","2020-03-25","BRU"
"0","2020-03-25","WAL"
"2","2020-03-25","WAL"
"8","2020-03-25","VLA"
"0","2020-03-25","WAL"
"4","2020-03-25","VLA"
"5","2020-03-25","VLA"
"10","2020-03-25","VLA"
"0","2020-03-25","BRU"
"20","2020-03-25","VLA"
"12","2020-03-25","VLA"
"6","2020-03-25","VLA"
"1","2020-03-25","WAL"
"2","2020-03-25","BRU"
"4","2020-03-25","WAL"
"2","2020-03-25","VLA"
"2","2020-03-25","WAL"
"3","2020-03-25","WAL"
"1","2020-03-25","WAL"
"4","2020-03-25","WAL"
"29","2020-03-25","VLA"
"6","2020-03-25","VLA"
"7","2020-03-25","VLA"
"8","2020-03-25","VLA"
"1","2020-03-25","BRU"
"6","2020-03-25","VLA"
"23","2020-03-25","VLA"
"0","2020-03-25","WAL"
"5","2020-03-25","WAL"
"2","2020-03-25","WAL"
"10","2020-03-25","VLA"
"20","2020-03-25","VLA"
"3","2020-03-25","VLA"
"5","2020-03-25","WAL"
"3","2020-03-25","WAL"
"4","2020-03-25","VLA"
"3","2020-03-25","WAL"
"22","2020-03-25","VLA"
"10","2020-03-25","VLA"
"0","2020-03-25","WAL"
"9","2020-03-25","VLA"
"1","2020-03-25","BRU"
"7","2020-03-25","VLA"
"0","2020-03-25","BRU"
"9","2020-03-25","WAL"
"38","2020-03-25","VLA"
"4","2020-03-25","WAL"
"10","2020-03-25","VLA"
"3","2020-03-25","WAL"
"0","2020-03-25","VLA"
"1","2020-03-25","BRU"
"21","2020-03-25","VLA"
"3","2020-03-25","VLA"
"69","2020-03-25","VLA"
"4","2020-03-25","VLA"
"13","2020-03-25","VLA"
"1","2020-03-25","BRU"
"2","2020-03-25","VLA"
"3","2020-03-25","VLA"
"0","2020-03-25","WAL"
"7","2020-03-25","VLA"
"19","2020-03-25","VLA"
"10","2020-03-25","VLA"
"8","2020-03-25","VLA"
"15","2020-03-25","WAL"
"13","2020-03-25","BRU"
"1","2020-03-25","WAL"
"2","2020-03-25","WAL"
"1","2020-03-25","VLA"
"0","2020-03-25","WAL"
"0","2020-03-25","WAL"
"30","2020-03-25","VLA"
"2","2020-03-25","VLA"
"0","2020-03-25","WAL"
"10","2020-03-25","VLA"
"2","2020-03-25","WAL"
"16","2020-03-25","VLA"
"4","2020-03-25","VLA"
"0","2020-03-25","WAL"
"4","2020-03-25","VLA"
"25","2020-03-25","BRU"
"22","2020-03-25","VLA"
"6","2020-03-25","WAL"
"16","2020-03-25","VLA"
"1","2020-03-25","WAL"
"34","2020-03-25","VLA"
"5","2020-03-25","WAL"
"4","2020-03-25","WAL"
"5","2020-03-25","BRU"
"29","2020-03-25","VLA"
"10","2020-03-25","VLA"
"3","2020-03-25","WAL"
"5","2020-03-25","VLA"
"22","2020-03-25","VLA"
"6","2020-03-25","VLA"
"12","2020-03-25","VLA"
"4","2020-03-25","VLA"
"0","2020-03-25","BRU"
"6","2020-03-25","VLA"
"4","2020-03-25","WAL"
"30","2020-03-25","VLA"
"28","2020-03-25","VLA"
"1","2020-03-25","BRU"
"3","2020-03-25","VLA"
"14","2020-03-25","VLA"
"0","2020-03-25","WAL"
"0","2020-03-25","WAL"
"11","2020-03-25","VLA"
"9","2020-03-25","VLA"
"6","2020-03-25","WAL"
"5","2020-03-25","VLA"
"2","2020-03-25","VLA"
"3","2020-03-25","VLA"
"5","2020-03-25","VLA"
"2","2020-03-25","VLA"
"3","2020-03-25","WAL"
"4","2020-03-25","WAL"
"1","2020-03-25","WAL"
"18","2020-03-25","VLA"
"36","2020-03-25","VLA"
"23","2020-03-25","VLA"
"4","2020-03-25","BRU"
"7","2020-03-25","BRU"
"0","2020-03-25","BRU"
"2","2020-03-25","VLA"
"3","2020-03-25","VLA"
"14","2020-03-25","VLA"
"11","2020-03-25","BRU"
"5","2020-03-25","VLA"
"1","2020-03-25","WAL"
"11","2020-03-25","VLA"
"3","2020-03-25","VLA"
"10","2020-03-25","VLA"
"6","2020-03-25","WAL"
"0","2020-03-25","WAL"
"5","2020-03-25","VLA"
"2","2020-03-25","VLA"
"12","2020-03-25","VLA"
"1","2020-03-25","VLA"
"10","2020-03-25","VLA"
"2","2020-03-25","WAL"
"22","2020-03-25","VLA"
"6","2020-03-25","VLA"
"20","2020-03-25","VLA"
"5","2020-03-25","VLA"
"9","2020-03-25","VLA"
"7","2020-03-25","BRU"
"0","2020-03-25","WAL"
"5","2020-03-25","VLA"
"3","2020-03-25","VLA"
"4","2020-03-25","VLA"
"8","2020-03-25","WAL"
"6","2020-03-25","VLA"
"0","2020-03-25","VLA"
"7","2020-03-25","WAL"
"0","2020-03-25","BRU"
"11","2020-03-25","VLA"
"12","2020-03-25","VLA"
"2","2020-03-25","BRU"
"0","2020-03-25","VLA"
"20","2020-03-25","VLA"
"21","2020-03-25","VLA"
"14","2020-03-25","VLA"
"1","2020-03-25","BRU"
"7","2020-03-25","VLA"
"5","2020-03-25","WAL"
"9","2020-03-25","VLA"
"3","2020-03-25","VLA"
"19","2020-03-25","VLA"
"8","2020-03-25","VLA"
"17","2020-03-25","VLA"
"8","2020-03-25","VLA"
"14","2020-03-25","VLA"
"23","2020-03-25","VLA"
"1","2020-03-25","VLA"
"2","2020-03-25","WAL"
"8","2020-03-25","BRU"
"6","2020-03-25","WAL"
"18","2020-03-25","VLA"
"1","2020-03-25","VLA"
"5","2020-03-25","WAL"
"9","2020-03-25","WAL"
"10","2020-03-25","WAL"
"5","2020-03-25","VLA"
"5","2020-03-25","BRU"
"10","2020-03-25","VLA"
"2","2020-03-25","WAL"
"4","2020-03-25","VLA"
"12","2020-03-25","VLA"
"0","2020-03-25","WAL"
"8","2020-03-25","WAL"
"1","2020-03-25","BRU"
"20","2020-03-25","WAL"
"8","2020-03-25","VLA"
"7","2020-03-25","VLA"
"1","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","WAL"
"11","2020-03-25","VLA"
"10","2020-03-25","WAL"
"8","2020-03-25","VLA"
"5","2020-03-25","VLA"
"27","2020-03-25","VLA"
"11","2020-03-25","VLA"
"8","2020-03-25","VLA"
"26","2020-03-25","VLA"
"10","2020-03-25","VLA"
"2","2020-03-25","WAL"
"15","2020-03-25","BRU"
"2","2020-03-25","VLA"
"2","2020-03-25","VLA"
"18","2020-03-25","VLA"
"30","2020-03-25","VLA"
"0","2020-03-25","WAL"
"2","2020-03-25","WAL"
"6","2020-03-25","VLA"
"12","2020-03-25","BRU"
"1","2020-03-25","WAL"
"1","2020-03-25","BRU"
"4","2020-03-25","WAL"
"16","2020-03-25","VLA"
"11","2020-03-25","WAL"
"1","2020-03-25","WAL"
"10","2020-03-25","VLA"
"8","2020-03-25","VLA"
"2","2020-03-25","BRU"
"1","2020-03-25","BRU"
"8","2020-03-25","WAL"
"0","2020-03-25","BRU"
"4","2020-03-25","VLA"
"10","2020-03-25","VLA"
"18","2020-03-25","VLA"
"2","2020-03-25","WAL"
"1","2020-03-25","WAL"
"9","2020-03-25","VLA"
"1","2020-03-25","BRU"
"5","2020-03-25","BRU"
"7","2020-03-25","VLA"
"4","2020-03-25","WAL"
"2","2020-03-25","VLA"
"0","2020-03-25","BRU"
"1","2020-03-25","VLA"
"5","2020-03-25","VLA"
"21","2020-03-25","VLA"
"1","2020-03-25","WAL"
"7","2020-03-25","VLA"
"5","2020-03-25","WAL"
"46","2020-03-25","VLA"
"7","2020-03-25","WAL"
"3","2020-03-25","VLA"
"0","2020-03-25","WAL"
"1","2020-03-25","WAL"
"17","2020-03-25","VLA"
"3","2020-03-25","VLA"
"11","2020-03-25","VLA"
"20","2020-03-25","VLA"
"3","2020-03-25","VLA"
"18","2020-03-25","VLA"
"5","2020-03-25","VLA"
"15","2020-03-25","WAL"
"1","2020-03-25","WAL"
"15","2020-03-25","VLA"
"3","2020-03-25","VLA"
"1","2020-03-25","VLA"
"0","2020-03-25","VLA"
"20","2020-03-25","VLA"
"3","2020-03-25","BRU"
"14","2020-03-25","VLA"
"4","2020-03-25","WAL"
"10","2020-03-25","VLA"
"0","2020-03-25","WAL"
"0","2020-03-25","VLA"
"3","2020-03-25","BRU"
"4","2020-03-25","WAL"
"14","2020-03-25","BRU"
"20","2020-03-25","VLA"
"11","2020-03-25","VLA"
"3","2020-03-25","WAL"
"0","2020-03-25","WAL"
"20","2020-03-25","VLA"
"0","2020-03-25","BRU"
"10","2020-03-25","VLA"
"15","2020-03-25","WAL"
"9","2020-03-25","VLA"
"0","2020-03-25","BRU"
"6","2020-03-25","VLA"
"19","2020-03-25","VLA"
"8","2020-03-25","BRU"
"0","2020-03-25","WAL"
"5","2020-03-25","VLA"
"16","2020-03-25","VLA"
"5","2020-03-25","WAL"
"10","2020-03-25","WAL"
"10","2020-03-25","VLA"
"7","2020-03-25","VLA"
"2","2020-03-25","WAL"
"30","2020-03-25","BRU"
"2","2020-03-25","WAL"
"7","2020-03-25","VLA"
"10","2020-03-25","VLA"
"3","2020-03-25","WAL"
"3","2020-03-25","WAL"
"15","2020-03-25","VLA"
"6","2020-03-25","BRU"
"2","2020-03-25","VLA"
"3","2020-03-25","VLA"
"0","2020-03-25","WAL"
"0","2020-03-25","WAL"
"5","2020-03-25","VLA"
"0","2020-03-25","WAL"
"12","2020-03-25","VLA"
"1","2020-03-25","WAL"
"7","2020-03-25","WAL"
"4","2020-03-25","WAL"
"15","2020-03-25","VLA"
"9","2020-03-25","BRU"
"10","2020-03-25","VLA"
"14","2020-03-25","WAL"
"17","2020-03-25","VLA"
"23","2020-03-25","VLA"
"1","2020-03-25","BRU"
"1","2020-03-25","WAL"
"5","2020-03-25","VLA"
"3","2020-03-25","BRU"
"5","2020-03-25","WAL"
"4","2020-03-25","VLA"
"6","2020-03-25","VLA"
"7","2020-03-25","VLA"
"13","2020-03-25","VLA"
"6","2020-03-25","BRU"
"7","2020-03-25","VLA"
"5","2020-03-25","VLA"
"0","2020-03-25","WAL"
"0","2020-03-25","BRU"
"0","2020-03-25","WAL"
"0","2020-03-25","WAL"
"11","2020-03-25","VLA"
"1","2020-03-25","WAL"
"4","2020-03-25","VLA"
"7","2020-03-25","WAL"
"10","2020-03-25","VLA"
"9","2020-03-25","VLA"
"0","2020-03-25","BRU"
"8","2020-03-25","VLA"
"6","2020-03-25","BRU"
"15","2020-03-25","WAL"
"1","2020-03-25","WAL"
"2","2020-03-25","VLA"
"2","2020-03-25","WAL"
"13","2020-03-25","VLA"
"2","2020-03-25","WAL"
"18","2020-03-25","VLA"
"0","2020-03-25","WAL"
"11","2020-03-25","VLA"
"1","2020-03-25","WAL"
"0","2020-03-25","WAL"
"1","2020-03-25","WAL"
"10","2020-03-25","WAL"
"2","2020-03-25","WAL"
"9","2020-03-25","BRU"
"21","2020-03-25","BRU"
"3","2020-03-25","VLA"
"3","2020-03-25","VLA"
"0","2020-03-25","BRU"
"11","2020-03-25","WAL"
"14","2020-03-25","WAL"
"25","2020-03-25","VLA"
"40","2020-03-25","VLA"
"20","2020-03-25","VLA"
"15","2020-03-25","VLA"
"15","2020-03-25","VLA"
"10","2020-03-25","VLA"
"0","2020-03-25","WAL"
"0","2020-03-25","WAL"
"10","2020-03-25","VLA"
"8","2020-03-25","VLA"
"18","2020-03-25","VLA"
"6","2020-03-25","VLA"
"2","2020-03-25","VLA"
"6","2020-03-25","VLA"
"5","2020-03-25","VLA"
"10","2020-03-25","VLA"
"25","2020-03-25","VLA"
"2","2020-03-25","WAL"
"18","2020-03-25","VLA"
"10","2020-03-25","VLA"
"0","2020-03-25","WAL"
"19","2020-03-25","VLA"
"22","2020-03-25","VLA"
"14","2020-03-25","VLA"
"4","2020-03-25","VLA"
"3","2020-03-25","WAL"
"10","2020-03-25","WAL"
"13","2020-03-25","VLA"
"14","2020-03-25","VLA"
"10","2020-03-25","VLA"
"3","2020-03-25","VLA"
"4","2020-03-25","VLA"
"11","2020-03-25","VLA"
"30","2020-03-25","VLA"
"0","2020-03-25","BRU"
"19","2020-03-25","VLA"
"4","2020-03-25","VLA"
"16","2020-03-25","VLA"
"5","2020-03-25","WAL"
"0","2020-03-25","BRU"
"2","2020-03-25","WAL"
"18","2020-03-25","VLA"
"5","2020-03-25","WAL"
"9","2020-03-25","WAL"
"9","2020-03-25","VLA"
"8","2020-03-25","VLA"
"18","2020-03-25","VLA"
"17","2020-03-25","VLA"
"23","2020-03-25","VLA"
"12","2020-03-25","VLA"
"9","2020-03-25","VLA"
"0","2020-03-25","WAL"
"0","2020-03-25","VLA"
"0","2020-03-25","WAL"
"3","2020-03-25","VLA"
"1","2020-03-25","WAL"
"0","2020-03-25","WAL"
"10","2020-03-25","VLA"
"4","2020-03-25","VLA"
"26","2020-03-25","VLA"
"6","2020-03-25","VLA"
"11","2020-03-25","VLA"
"8","2020-03-25","VLA"
"0","2020-03-25","WAL"
"0","2020-03-25","WAL"
"0","2020-03-25","WAL"
"7","2020-03-25","WAL"
"5","2020-03-25","WAL"
"82","2020-03-25","VLA"
"5","2020-03-25","BRU"
"8","2020-03-25","VLA"
"6","2020-03-25","VLA"
"14","2020-03-25","VLA"
"0","2020-03-25","WAL"
"5","2020-03-25","VLA"
"7","2020-03-25","WAL"
"1","2020-03-25","BRU"
"0","2020-03-25","VLA"
"5","2020-03-25","VLA"
"17","2020-03-25","VLA"
"7","2020-03-25","WAL"
"11","2020-03-25","VLA"
"2","2020-03-25","VLA"
"24","2020-03-25","VLA"
"2","2020-03-25","WAL"
"7","2020-03-25","VLA"
"3","2020-03-25","VLA"
"0","2020-03-25","WAL"
"1","2020-03-25","VLA"
"1","2020-03-25","WAL"
"8","2020-03-25","VLA"
"15","2020-03-25","VLA"
"6","2020-03-25","VLA"
"5","2020-03-25","VLA"
"5","2020-03-25","WAL"
"4","2020-03-25","VLA"
"21","2020-03-25","WAL"
"1","2020-03-25","VLA"
"1","2020-03-25","BRU"
"5","2020-03-25","VLA"
"10","2020-03-25","VLA"
"8","2020-03-25","VLA"
"19","2020-03-25","VLA"
"1","2020-03-25","BRU"
"8","2020-03-25","WAL"
"2","2020-03-25","WAL"
"10","2020-03-25","VLA"
"0","2020-03-25","WAL"
"18","2020-03-25","VLA"
"0","2020-03-25","WAL"
"3","2020-03-25","BRU"
"3","2020-03-25","WAL"
"5","2020-03-25","VLA"
"10","2020-03-25","VLA"
"2","2020-03-25","WAL"
"0","2020-03-25","WAL"
"83","2020-03-25","VLA"
"9","2020-03-25","WAL"
"2","2020-03-25","WAL"
"4","2020-03-25","WAL"
"0","2020-03-25","WAL"
"2","2020-03-25","WAL"
"0","2020-03-25","WAL"
"0","2020-03-25","VLA"
"7","2020-03-25","WAL"
"1","2020-03-25","VLA"
"12","2020-03-25","VLA"
"1","2020-03-25","BRU"
"1","2020-03-25","VLA"
"52","2020-03-25","VLA"
"10","2020-03-25","VLA"
"6","2020-03-25","WAL"
"0","2020-03-25","WAL"
"35","2020-03-25","VLA"
"1","2020-03-25","VLA"
"3","2020-03-25","BRU"
"10","2020-03-25","BRU"
"4","2020-03-25","VLA"
"3","2020-03-25","VLA"
"10","2020-03-25","VLA"
"4","2020-03-25","WAL"
"12","2020-03-25","VLA"
"5","2020-03-25","WAL"
"11","2020-03-25","VLA"
"1","2020-03-25","WAL"
"14","2020-03-25","VLA"
"2","2020-03-25","VLA"
"16","2020-03-25","VLA"
"10","2020-03-25","WAL"
"8","2020-03-25","WAL"
"5","2020-03-25","VLA"
"4","2020-03-25","VLA"
"5","2020-03-25","WAL"
"0","2020-03-25","WAL"
"7","2020-03-25","BRU"
"1","2020-03-25","WAL"
"18","2020-03-25","WAL"
"13","2020-03-25","VLA"
"17","2020-03-25","VLA"
"13","2020-03-25","VLA"
"9","2020-03-25","WAL"
"25","2020-03-25","VLA"
"17","2020-03-25","VLA"
"3","2020-03-25","VLA"
"23","2020-03-25","VLA"
"3","2020-03-25","WAL"
"13","2020-03-25","VLA"
"0","2020-03-25","WAL"
"15","2020-03-25","VLA"
"1","2020-03-25","WAL"
"3","2020-03-25","WAL"
"0","2020-03-25","WAL"
"52","2020-03-25","VLA"
"3","2020-03-25","WAL"
"20","2020-03-25","VLA"
"10","2020-03-25","VLA"
"8","2020-03-25","WAL"
"5","2020-03-25","VLA"
"1","2020-03-25","WAL"
"2","2020-03-25","WAL"
"1","2020-03-25","VLA"
"6","2020-03-25","VLA"
"4","2020-03-25","VLA"
"1","2020-03-25","VLA"
"14","2020-03-25","VLA"
"4","2020-03-25","VLA"
"2","2020-03-25","WAL"
"22","2020-03-25","WAL"
"0","2020-03-25","WAL"
"12","2020-03-25","VLA"
"5","2020-03-25","WAL"
"0","2020-03-25","WAL"
"1","2020-03-25","VLA"
"13","2020-03-25","VLA"
"0","2020-03-25","WAL"
"6","2020-03-25","WAL"
"19","2020-03-25","VLA"
"14","2020-03-25","VLA"
"2","2020-03-25","WAL"
"10","2020-03-25","VLA"
"4","2020-03-25","VLA"
"5","2020-03-25","VLA"
"3","2020-03-25","VLA"
"20","2020-03-25","VLA"
"19","2020-03-25","VLA"
"10","2020-03-25","VLA"
"0","2020-03-25","WAL"
"10","2020-03-25","VLA"
"4","2020-03-25","VLA"
"2","2020-03-25","WAL"
"13","2020-03-25","VLA"
"2","2020-03-25","VLA"
"6","2020-03-25","VLA"
"15","2020-03-25","VLA"
"9","2020-03-25","VLA"
"0","2020-03-25","WAL"
"19","2020-03-25","VLA"
"8","2020-03-25","VLA"
"6","2020-03-25","VLA"
"0","2020-03-25","VLA"
"32","2020-03-25","WAL"
"20","2020-03-25","VLA"
"2","2020-03-25","VLA"
"5","2020-03-25","WAL"
"6","2020-03-25","VLA"
"0","2020-03-25","BRU"
"3","2020-03-25","WAL"
"5","2020-03-25","VLA"
"3","2020-03-25","WAL"
"0","2020-03-25","WAL"
"5","2020-03-25","BRU"
"4","2020-03-25","WAL"
"2","2020-03-25","VLA"
"2","2020-03-25","BRU"
"0","2020-03-25","VLA"
"3","2020-03-25","WAL"
"1","2020-03-25","WAL"
"28","2020-03-25","VLA"
"7","2020-03-25","WAL"
"3","2020-03-25","VLA"
"36","2020-03-25","VLA"
"13","2020-03-25","VLA"
"2","2020-03-25","WAL"
"0","2020-03-25","BRU"
"2","2020-03-25","WAL"
"0","2020-03-25","VLA"
"10","2020-03-25","VLA"
"8","2020-03-25","VLA"
"1","2020-03-25","BRU"
"13","2020-03-25","VLA"
"20","2020-03-25","VLA"
"3","2020-03-25","VLA"
"2","2020-03-25","WAL"
"18","2020-03-25","VLA"
"6","2020-03-25","VLA"
"12","2020-03-25","WAL"
"20","2020-03-25","VLA"
"1","2020-03-25","WAL"
"8","2020-03-25","VLA"
"2","2020-03-25","WAL"
"39","2020-03-25","VLA"
"7","2020-03-25","BRU"
"9","2020-03-25","VLA"
"31","2020-03-25","VLA"
"6","2020-03-25","VLA"
"3","2020-03-25","VLA"
"5","2020-03-25","VLA"
"0","2020-03-25","WAL"
"4","2020-03-25","VLA"
"8","2020-03-25","VLA"
"1","2020-03-25","VLA"
"10","2020-03-25","VLA"
"16","2020-03-25","VLA"
"20","2020-03-25","VLA"
"1","2020-03-25","BRU"
"10","2020-03-25","VLA"
"12","2020-03-25","WAL"
"2","2020-03-25","VLA"
"26","2020-03-25","VLA"
"6","2020-03-25","VLA"
"2","2020-03-25","VLA"
"2","2020-03-25","WAL"
"14","2020-03-25","WAL"
"20","2020-03-25","VLA"
"15","2020-03-25","WAL"
"25","2020-03-25","VLA"
"8","2020-03-25","WAL"
"7","2020-03-25","VLA"
"4","2020-03-25","WAL"
"0","2020-03-25","WAL"
"8","2020-03-25","VLA"
"12","2020-03-25","VLA"
"2","2020-03-25","WAL"
"12","2020-03-25","BRU"
"1","2020-03-25","WAL"
"18","2020-03-25","WAL"
"14","2020-03-25","WAL"
"16","2020-03-25","VLA"
"4","2020-03-25","WAL"
"5","2020-03-25","VLA"
"0","2020-03-25","WAL"
"10","2020-03-25","WAL"
