"nr_num_consultations_phone","d_completed","cd_regio"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"4","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"38","2020-04-30","VLA"
"6","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-05-01","VLA"
"20","2020-05-01","VLA"
"83","2020-05-01","VLA"
"0","2020-05-01","VLA"
"0","2020-05-01","VLA"
"0","2020-05-01","VLA"
"0","2020-05-01","VLA"
"0","2020-05-02","VLA"
"17","2020-05-02","VLA"
"34","2020-05-02","VLA"
"0","2020-05-02","VLA"
"10","2020-05-02","VLA"
"0","2020-05-02","VLA"
"0","2020-05-02","VLA"
"107","2020-05-02","VLA"
"0","2020-05-02","VLA"
"25","2020-05-02","VLA"
"0","2020-05-02","VLA"
"0","2020-05-02","VLA"
"13","2020-05-03","VLA"
"64","2020-05-03","VLA"
"0","2020-05-03","VLA"
"0","2020-05-03","VLA"
"0","2020-05-03","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"5","2020-05-04","VLA"
"0","2020-05-04","VLA"
"5","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"36","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"40","2020-05-04","VLA"
"1","2020-05-04","VLA"
"3","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"12","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"2","2020-05-04","VLA"
"0","2020-05-05","VLA"
"19","2020-05-05","VLA"
"10","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"34","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"8","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-06","VLA"
"35","2020-05-06","VLA"
"10","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"1","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"3","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"1","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"10","2020-05-06","VLA"
"0","2020-05-06","VLA"
"1","2020-05-07","VLA"
"0","2020-05-07","VLA"
"25","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"12","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"36","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"6","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-07","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"34","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"2","2020-05-08","VLA"
"0","2020-05-08","VLA"
"12","2020-05-08","VLA"
"0","2020-05-08","VLA"
"3","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-09","VLA"
"31","2020-05-09","VLA"
"20","2020-05-09","VLA"
"0","2020-05-09","VLA"
"91","2020-05-09","VLA"
"0","2020-05-09","VLA"
"0","2020-05-10","VLA"
"0","2020-05-10","VLA"
"0","2020-05-10","VLA"
"0","2020-05-10","VLA"
"71","2020-05-10","VLA"
"0","2020-05-10","VLA"
"10","2020-05-10","VLA"
"21","2020-05-10","VLA"
"9","2020-05-10","VLA"
"0","2020-05-10","VLA"
"0","2020-05-10","VLA"
"0","2020-05-10","VLA"
"0","2020-05-10","VLA"
"0","2020-05-11","VLA"
"1","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"1","2020-05-11","VLA"
"12","2020-05-11","VLA"
"36","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"4","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"2","2020-05-11","VLA"
"0","2020-05-11","VLA"
"3","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"34","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"5","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"37","2020-05-13","VLA"
"0","2020-05-13","VLA"
"5","2020-05-13","VLA"
"0","2020-05-13","VLA"
"15","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"2","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"2","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"10","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"34","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"8","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"34","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-15","VLA"
"0","2020-05-16","VLA"
"116","2020-05-16","VLA"
"9999","2020-05-16","VLA"
"0","2020-05-16","VLA"
"2","2020-05-17","VLA"
"0","2020-05-17","VLA"
"20","2020-05-17","VLA"
"0","2020-05-17","VLA"
"66","2020-05-17","VLA"
"0","2020-05-17","VLA"
"0","2020-05-17","VLA"
"10","2020-05-17","VLA"
"0","2020-05-18","VLA"
"33","2020-05-18","VLA"
"0","2020-05-18","VLA"
"9999","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"12","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"2","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"2","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"11","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"38","2020-05-19","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"6","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"38","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"9999","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"1","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-21","VLA"
"80","2020-05-21","VLA"
"26","2020-05-21","VLA"
"0","2020-05-21","VLA"
"0","2020-05-22","VLA"
"16","2020-05-22","VLA"
"0","2020-05-22","VLA"
"4","2020-05-22","VLA"
"23","2020-05-22","VLA"
"4","2020-05-22","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","VLA"
"9999","2020-05-22","VLA"
"15","2020-05-23","VLA"
"0","2020-05-23","VLA"
"115","2020-05-23","VLA"
"0","2020-05-23","VLA"
"12","2020-05-23","VLA"
"68","2020-05-24","VLA"
"0","2020-05-24","VLA"
"15","2020-05-24","VLA"
"0","2020-05-24","VLA"
"14","2020-05-24","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"9999","2020-05-25","VLA"
"0","2020-05-25","VLA"
"1","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"10","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"0","2020-05-25","VLA"
"2","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"8","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"9999","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"0","2020-05-26","VLA"
"1","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"29","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"8","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-27","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"10","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"0","2020-05-28","VLA"
"34","2020-05-28","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"8","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"28","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-29","VLA"
"0","2020-05-30","VLA"
"118","2020-05-30","VLA"
"9","2020-05-30","VLA"
"0","2020-05-30","VLA"
"92","2020-05-31","VLA"
"91","2020-06-01","VLA"
"0","2020-06-01","VLA"
"0","2020-06-01","VLA"
"34","2020-06-01","VLA"
"9999","2020-06-02","VLA"
"0","2020-06-02","VLA"
"0","2020-06-02","VLA"
"0","2020-06-02","VLA"
"0","2020-06-02","VLA"
"0","2020-06-02","VLA"
"0","2020-06-02","VLA"
"8","2020-06-02","VLA"
"0","2020-06-02","VLA"
"0","2020-06-02","VLA"
"0","2020-06-02","VLA"
"0","2020-06-02","VLA"
"0","2020-06-02","VLA"
"0","2020-06-03","VLA"
"0","2020-06-03","VLA"
"5","2020-06-03","VLA"
"0","2020-06-03","VLA"
"3","2020-06-03","VLA"
"0","2020-06-03","VLA"
"0","2020-06-03","VLA"
"0","2020-06-03","VLA"
"0","2020-06-03","VLA"
"0","2020-06-03","VLA"
"0","2020-06-03","VLA"
"0","2020-06-04","VLA"
"0","2020-06-04","VLA"
"0","2020-06-04","VLA"
"0","2020-06-04","VLA"
"0","2020-06-04","VLA"
"0","2020-06-06","VLA"
"0","2020-06-07","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"16","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"3","2020-06-09","VLA"
"0","2020-06-09","VLA"
"0","2020-06-09","VLA"
"0","2020-06-09","VLA"
"0","2020-06-09","VLA"
"0","2020-06-09","VLA"
"0","2020-06-09","VLA"
"0","2020-06-10","VLA"
"0","2020-06-11","VLA"
"0","2020-06-13","VLA"
"0","2020-06-14","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"31","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"7","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-16","VLA"
"0","2020-06-16","VLA"
"0","2020-06-16","VLA"
"0","2020-06-16","VLA"
"0","2020-06-16","VLA"
"0","2020-06-18","VLA"
"0","2020-06-18","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"13","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-23","VLA"
"0","2020-06-23","VLA"
"0","2020-06-23","VLA"
"0","2020-06-23","VLA"
"0","2020-06-23","VLA"
"0","2020-06-24","VLA"
"0","2020-06-24","VLA"
"0","2020-06-24","VLA"
"0","2020-06-29","VLA"
"2","2020-06-29","VLA"
"0","2020-06-29","VLA"
"8","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"3","2020-06-29","VLA"
"0","2020-06-29","VLA"
"5","2020-07-01","VLA"
"3","2020-07-01","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"66","2020-07-06","VLA"
"0","2020-07-06","VLA"
"1","2020-07-06","VLA"
"0","2020-07-07","VLA"
"0","2020-07-07","VLA"
"0","2020-07-07","VLA"
"0","2020-07-07","VLA"
"0","2020-07-09","VLA"
"0","2020-07-09","VLA"
"0","2020-07-12","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"32","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-14","VLA"
"162","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"5","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-21","VLA"
"177","2020-07-21","VLA"
"7","2020-07-21","VLA"
"0","2020-07-22","VLA"
"3","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-28","VLA"
"0","2020-07-29","VLA"
"4","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"94","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-04","VLA"
"0","2020-08-04","VLA"
"0","2020-08-04","VLA"
"4","2020-08-10","VLA"
"13","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-11","VLA"
"0","2020-08-11","VLA"
"0","2020-08-11","VLA"
"0","2020-08-11","VLA"
"92","2020-08-11","VLA"
"0","2020-08-11","VLA"
"0","2020-08-11","VLA"
"0","2020-08-17","VLA"
"0","2020-08-17","VLA"
"0","2020-08-17","VLA"
"0","2020-08-17","VLA"
"0","2020-08-17","VLA"
"0","2020-08-17","VLA"
"0","2020-08-18","VLA"
"0","2020-08-18","VLA"
"92","2020-08-18","VLA"
"0","2020-08-18","VLA"
"0","2020-08-18","VLA"
"0","2020-08-20","VLA"
"0","2020-08-24","VLA"
"0","2020-08-24","VLA"
"0","2020-08-24","VLA"
"0","2020-08-24","VLA"
"0","2020-08-24","VLA"
"0","2020-08-24","VLA"
"0","2020-08-24","VLA"
"0","2020-08-25","VLA"
"0","2020-08-25","VLA"
"0","2020-08-25","VLA"
"0","2020-08-25","VLA"
"0","2020-08-25","VLA"
"0","2020-08-28","VLA"
"0","2020-08-31","VLA"
"0","2020-08-31","VLA"
"0","2020-08-31","VLA"
"0","2020-08-31","VLA"
"0","2020-08-31","VLA"
"0","2020-08-31","VLA"
"0","2020-08-31","VLA"
"0","2020-08-31","VLA"
"0","2020-08-31","VLA"
"0","2020-08-31","VLA"
"0","2020-09-02","VLA"
"0","2020-09-02","VLA"
"0","2020-09-04","VLA"
"0","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-14","VLA"
"0","2020-09-14","VLA"
"0","2020-09-14","VLA"
"0","2020-09-14","VLA"
"226","2020-09-14","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"225","2020-09-22","VLA"
"0","2020-09-28","VLA"
"0","2020-09-28","VLA"
"150","2020-09-28","VLA"
"0","2020-09-28","VLA"
"10","2020-09-28","VLA"
"0","2020-09-28","VLA"
"0","2020-09-28","VLA"
"2","2020-09-28","VLA"
"1","2020-09-28","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"75","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"2","2020-10-06","VLA"
"0","2020-10-06","VLA"
"0","2020-10-08","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"375","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-18","VLA"
