"nr_num_cra_beds_available","d_completed","cd_regio"
"160","2020-04-17","VLA"
"182","2020-04-17","VLA"
"180","2020-04-17","VLA"
"153","2020-04-17","VLA"
"112","2020-04-17","VLA"
"120","2020-04-17","VLA"
"90","2020-04-17","VLA"
"117","2020-04-17","VLA"
"164","2020-04-17","VLA"
"92","2020-04-17","VLA"
"97","2020-04-17","VLA"
"132","2020-04-17","VLA"
"80","2020-04-17","VLA"
"84","2020-04-17","VLA"
"60","2020-04-17","VLA"
"63","2020-04-17","VLA"
"32","2020-04-17","VLA"
"140","2020-04-17","VLA"
"60","2020-04-17","VLA"
"58","2020-04-17","VLA"
"254","2020-04-17","VLA"
"224","2020-04-17","VLA"
"169","2020-04-17","VLA"
"122","2020-04-17","VLA"
"90","2020-04-17","VLA"
"65","2020-04-17","VLA"
"218","2020-04-17","VLA"
"96","2020-04-17","VLA"
"460","2020-04-17","VLA"
"130","2020-04-17","BRU"
"83","2020-04-17","VLA"
"174","2020-04-17","VLA"
"60","2020-04-17","VLA"
"81","2020-04-17","VLA"
"120","2020-04-17","VLA"
"77","2020-04-17","VLA"
"110","2020-04-17","VLA"
"156","2020-04-17","VLA"
"180","2020-04-17","VLA"
"155","2020-04-17","VLA"
"93","2020-04-17","VLA"
"121","2020-04-17","VLA"
"100","2020-04-17","VLA"
"142","2020-04-17","VLA"
"90","2020-04-17","VLA"
"116","2020-04-17","VLA"
"88","2020-04-17","VLA"
"81","2020-04-17","VLA"
"155","2020-04-17","VLA"
"64","2020-04-17","VLA"
"26","2020-04-17","VLA"
"193","2020-04-17","VLA"
"155","2020-04-17","VLA"
"87","2020-04-17","VLA"
"224","2020-04-17","VLA"
"180","2020-04-17","VLA"
"58","2020-04-17","VLA"
"106","2020-04-17","VLA"
"119","2020-04-17","VLA"
"353","2020-04-17","VLA"
"65","2020-04-17","VLA"
"105","2020-04-17","VLA"
"90","2020-04-18","VLA"
"107","2020-04-18","VLA"
"85","2020-04-18","VLA"
"183","2020-04-18","VLA"
"180","2020-04-18","VLA"
"117","2020-04-18","VLA"
"125","2020-04-18","VLA"
"83","2020-04-18","VLA"
"164","2020-04-18","VLA"
"85","2020-04-18","VLA"
"178","2020-04-18","VLA"
"90","2020-04-18","VLA"
"106","2020-04-18","VLA"
"164","2020-04-19","VLA"
"140","2020-04-19","VLA"
"63","2020-04-19","VLA"
"139","2020-04-19","VLA"
"158","2020-04-19","VLA"
"105","2020-04-19","VLA"
"94","2020-04-19","VLA"
"96","2020-04-19","VLA"
"70","2020-04-19","VLA"
"254","2020-04-19","VLA"
"140","2020-04-19","VLA"
"66","2020-04-19","VLA"
"105","2020-04-20","VLA"
"95","2020-04-20","VLA"
"121","2020-04-20","VLA"
"180","2020-04-20","VLA"
"83","2020-04-20","VLA"
"68","2020-04-20","VLA"
"68","2020-04-20","VLA"
"104","2020-04-20","VLA"
"121","2020-04-20","VLA"
"63","2020-04-20","VLA"
"139","2020-04-20","VLA"
"65","2020-04-20","VLA"
"100","2020-04-20","VLA"
"301","2020-04-20","VLA"
"54","2020-04-20","VLA"
"96","2020-04-20","VLA"
"60","2020-04-20","VLA"
"353","2020-04-20","VLA"
"59","2020-04-20","VLA"
"75","2020-04-20","VLA"
"111","2020-04-20","VLA"
"109","2020-04-20","VLA"
"71","2020-04-20","VLA"
"140","2020-04-20","VLA"
"125","2020-04-20","VLA"
"220","2020-04-20","VLA"
"98","2020-04-20","VLA"
"110","2020-04-20","VLA"
"99","2020-04-20","VLA"
"138","2020-04-20","VLA"
"545","2020-04-20","VLA"
"100","2020-04-20","VLA"
"193","2020-04-20","VLA"
"124","2020-04-20","VLA"
"126","2020-04-20","VLA"
"80","2020-04-20","VLA"
"185","2020-04-20","VLA"
"120","2020-04-20","VLA"
"60","2020-04-20","VLA"
"186","2020-04-20","VLA"
"96","2020-04-20","VLA"
"45","2020-04-20","VLA"
"80","2020-04-20","VLA"
"120","2020-04-20","VLA"
"80","2020-04-20","VLA"
"122","2020-04-20","VLA"
"148","2020-04-20","VLA"
"328","2020-04-20","VLA"
"155","2020-04-20","VLA"
"178","2020-04-20","VLA"
"69","2020-04-20","VLA"
"53","2020-04-20","VLA"
"25","2020-04-20","VLA"
"150","2020-04-20","VLA"
"150","2020-04-20","VLA"
"80","2020-04-20","VLA"
"68","2020-04-20","VLA"
"139","2020-04-20","VLA"
"160","2020-04-20","VLA"
"90","2020-04-20","VLA"
"96","2020-04-20","VLA"
"90","2020-04-20","VLA"
"96","2020-04-20","VLA"
"90","2020-04-20","VLA"
"90","2020-04-20","VLA"
"110","2020-04-20","VLA"
"87","2020-04-20","VLA"
"180","2020-04-20","VLA"
"177","2020-04-20","VLA"
"61","2020-04-20","VLA"
"102","2020-04-20","VLA"
"47","2020-04-20","VLA"
"104","2020-04-20","VLA"
"66","2020-04-20","VLA"
"58","2020-04-20","VLA"
"92","2020-04-20","VLA"
"60","2020-04-20","VLA"
"93","2020-04-20","VLA"
"150","2020-04-20","VLA"
"97","2020-04-20","VLA"
"95","2020-04-20","VLA"
"193","2020-04-20","VLA"
"101","2020-04-20","VLA"
"166","2020-04-20","VLA"
"142","2020-04-20","VLA"
"103","2020-04-20","VLA"
"26","2020-04-20","VLA"
"66","2020-04-20","VLA"
"210","2020-04-20","VLA"
"102","2020-04-20","VLA"
"147","2020-04-20","VLA"
"81","2020-04-20","VLA"
"92","2020-04-20","VLA"
"61","2020-04-20","VLA"
"140","2020-04-20","VLA"
"42","2020-04-20","VLA"
"160","2020-04-20","VLA"
"170","2020-04-20","VLA"
"207","2020-04-20","VLA"
"104","2020-04-20","VLA"
"120","2020-04-20","VLA"
"35","2020-04-20","VLA"
"80","2020-04-20","VLA"
"224","2020-04-20","VLA"
"100","2020-04-20","VLA"
"132","2020-04-20","VLA"
"85","2020-04-20","VLA"
"46","2020-04-20","VLA"
"92","2020-04-20","VLA"
"218","2020-04-20","VLA"
"169","2020-04-20","VLA"
"120","2020-04-20","VLA"
"160","2020-04-20","VLA"
"60","2020-04-20","VLA"
"115","2020-04-20","VLA"
"124","2020-04-20","VLA"
"68","2020-04-20","VLA"
"101","2020-04-20","VLA"
"120","2020-04-20","VLA"
"106","2020-04-20","VLA"
"76","2020-04-20","VLA"
"154","2020-04-20","VLA"
"119","2020-04-20","VLA"
"77","2020-04-20","VLA"
"90","2020-04-20","VLA"
"84","2020-04-20","VLA"
"121","2020-04-20","VLA"
"54","2020-04-20","VLA"
"131","2020-04-20","VLA"
"104","2020-04-20","VLA"
"100","2020-04-20","VLA"
"96","2020-04-20","VLA"
"126","2020-04-20","VLA"
"100","2020-04-20","VLA"
"100","2020-04-20","VLA"
"89","2020-04-20","VLA"
"43","2020-04-20","VLA"
"143","2020-04-20","VLA"
"56","2020-04-20","VLA"
"106","2020-04-20","VLA"
"160","2020-04-20","VLA"
"120","2020-04-20","VLA"
"80","2020-04-20","VLA"
"130","2020-04-20","VLA"
"66","2020-04-20","VLA"
"63","2020-04-20","VLA"
"150","2020-04-20","BRU"
"90","2020-04-20","VLA"
"107","2020-04-20","VLA"
"180","2020-04-20","VLA"
"165","2020-04-20","VLA"
"154","2020-04-20","VLA"
"155","2020-04-20","VLA"
"94","2020-04-20","VLA"
"119","2020-04-20","VLA"
"174","2020-04-20","VLA"
"155","2020-04-20","VLA"
"89","2020-04-20","VLA"
"58","2020-04-20","VLA"
"180","2020-04-20","VLA"
"123","2020-04-20","VLA"
"117","2020-04-20","VLA"
"155","2020-04-20","VLA"
"84","2020-04-20","VLA"
"135","2020-04-20","VLA"
"75","2020-04-20","VLA"
"105","2020-04-20","VLA"
"108","2020-04-20","VLA"
"105","2020-04-20","VLA"
"59","2020-04-20","VLA"
"73","2020-04-20","VLA"
"180","2020-04-20","VLA"
"120","2020-04-20","VLA"
"216","2020-04-20","VLA"
"156","2020-04-20","VLA"
"64","2020-04-20","VLA"
"106","2020-04-20","VLA"
"88","2020-04-20","VLA"
"124","2020-04-20","VLA"
"155","2020-04-20","VLA"
"117","2020-04-20","VLA"
"71","2020-04-20","VLA"
"100","2020-04-21","VLA"
"88","2020-04-21","VLA"
"80","2020-04-21","VLA"
"147","2020-04-21","VLA"
"277","2020-04-21","VLA"
"138","2020-04-21","VLA"
"165","2020-04-21","VLA"
"59","2020-04-21","BRU"
"173","2020-04-21","VLA"
"207","2020-04-21","VLA"
"224","2020-04-21","VLA"
"92","2020-04-21","VLA"
"71","2020-04-21","VLA"
"76","2020-04-21","VLA"
"109","2020-04-21","VLA"
"144","2020-04-21","VLA"
"101","2020-04-21","VLA"
"126","2020-04-21","VLA"
"112","2020-04-21","VLA"
"64","2020-04-21","VLA"
"73","2020-04-21","VLA"
"114","2020-04-21","VLA"
"100","2020-04-21","VLA"
"97","2020-04-21","VLA"
"180","2020-04-21","VLA"
"54","2020-04-21","VLA"
"126","2020-04-21","VLA"
"160","2020-04-21","VLA"
"135","2020-04-21","VLA"
"150","2020-04-21","BRU"
"66","2020-04-21","VLA"
"100","2020-04-21","VLA"
"205","2020-04-21","VLA"
"117","2020-04-21","VLA"
"60","2020-04-21","VLA"
"94","2020-04-21","VLA"
"76","2020-04-21","VLA"
"124","2020-04-21","VLA"
"115","2020-04-21","VLA"
"61","2020-04-21","VLA"
"98","2020-04-21","VLA"
"83","2020-04-21","VLA"
"126","2020-04-21","VLA"
"166","2020-04-21","VLA"
"81","2020-04-21","VLA"
"122","2020-04-21","VLA"
"63","2020-04-21","VLA"
"106","2020-04-21","VLA"
"68","2020-04-21","VLA"
"132","2020-04-21","VLA"
"102","2020-04-21","VLA"
"105","2020-04-21","VLA"
"96","2020-04-21","VLA"
"186","2020-04-21","VLA"
"90","2020-04-21","VLA"
"155","2020-04-21","VLA"
"64","2020-04-21","VLA"
"92","2020-04-21","VLA"
"120","2020-04-21","VLA"
"98","2020-04-21","VLA"
"146","2020-04-21","VLA"
"47","2020-04-21","VLA"
"96","2020-04-21","VLA"
"104","2020-04-21","VLA"
"158","2020-04-21","VLA"
"139","2020-04-21","VLA"
"116","2020-04-21","VLA"
"64","2020-04-21","VLA"
"109","2020-04-21","VLA"
"120","2020-04-21","VLA"
"130","2020-04-21","VLA"
"545","2020-04-21","VLA"
"123","2020-04-21","VLA"
"100","2020-04-21","VLA"
"102","2020-04-21","VLA"
"70","2020-04-21","VLA"
"270","2020-04-21","VLA"
"120","2020-04-21","VLA"
"180","2020-04-21","VLA"
"90","2020-04-21","VLA"
"156","2020-04-21","VLA"
"220","2020-04-21","VLA"
"61","2020-04-21","VLA"
"106","2020-04-21","VLA"
"121","2020-04-21","VLA"
"35","2020-04-21","VLA"
"65","2020-04-21","VLA"
"180","2020-04-21","VLA"
"77","2020-04-21","VLA"
"135","2020-04-21","VLA"
"117","2020-04-21","VLA"
"105","2020-04-21","VLA"
"60","2020-04-21","VLA"
"85","2020-04-21","VLA"
"155","2020-04-21","VLA"
"174","2020-04-21","VLA"
"90","2020-04-21","VLA"
"155","2020-04-21","VLA"
"180","2020-04-21","VLA"
"96","2020-04-21","VLA"
"170","2020-04-21","VLA"
"26","2020-04-21","VLA"
"105","2020-04-21","VLA"
"84","2020-04-21","VLA"
"95","2020-04-21","VLA"
"63","2020-04-21","VLA"
"75","2020-04-21","VLA"
"71","2020-04-21","VLA"
"121","2020-04-21","VLA"
"180","2020-04-21","VLA"
"180","2020-04-21","VLA"
"64","2020-04-21","VLA"
"110","2020-04-21","VLA"
"60","2020-04-21","VLA"
"107","2020-04-21","VLA"
"84","2020-04-21","VLA"
"94","2020-04-21","VLA"
"87","2020-04-21","VLA"
"180","2020-04-21","VLA"
"81","2020-04-21","VLA"
"80","2020-04-21","VLA"
"120","2020-04-21","VLA"
"175","2020-04-21","VLA"
"54","2020-04-21","VLA"
"53","2020-04-21","VLA"
"139","2020-04-21","VLA"
"75","2020-04-21","VLA"
"93","2020-04-21","VLA"
"63","2020-04-21","VLA"
"119","2020-04-21","VLA"
"90","2020-04-21","VLA"
"90","2020-04-21","VLA"
"96","2020-04-21","VLA"
"89","2020-04-21","VLA"
"124","2020-04-21","VLA"
"110","2020-04-21","VLA"
"90","2020-04-21","VLA"
"106","2020-04-21","VLA"
"100","2020-04-21","VLA"
"120","2020-04-21","VLA"
"96","2020-04-21","VLA"
"124","2020-04-21","VLA"
"108","2020-04-21","VLA"
"58","2020-04-21","VLA"
"186","2020-04-21","VLA"
"96","2020-04-21","VLA"
"105","2020-04-21","VLA"
"102","2020-04-21","VLA"
"120","2020-04-21","VLA"
"301","2020-04-21","VLA"
"154","2020-04-21","VLA"
"169","2020-04-21","VLA"
"128","2020-04-21","VLA"
"121","2020-04-21","VLA"
"54","2020-04-21","VLA"
"109","2020-04-21","VLA"
"180","2020-04-21","VLA"
"58","2020-04-21","VLA"
"60","2020-04-21","VLA"
"46","2020-04-21","VLA"
"81","2020-04-21","VLA"
"155","2020-04-21","VLA"
"146","2020-04-21","VLA"
"124","2020-04-21","VLA"
"193","2020-04-21","VLA"
"81","2020-04-21","VLA"
"60","2020-04-21","VLA"
"155","2020-04-21","VLA"
"180","2020-04-21","VLA"
"77","2020-04-21","VLA"
"68","2020-04-22","VLA"
"153","2020-04-22","VLA"
"80","2020-04-22","VLA"
"105","2020-04-22","VLA"
"102","2020-04-22","VLA"
"90","2020-04-22","VLA"
"126","2020-04-22","VLA"
"80","2020-04-22","VLA"
"154","2020-04-22","VLA"
"96","2020-04-22","VLA"
"44","2020-04-22","VLA"
"65","2020-04-22","VLA"
"154","2020-04-22","VLA"
"110","2020-04-22","VLA"
"101","2020-04-22","VLA"
"104","2020-04-22","VLA"
"133","2020-04-22","VLA"
"180","2020-04-22","VLA"
"96","2020-04-22","VLA"
"180","2020-04-22","VLA"
"98","2020-04-22","VLA"
"66","2020-04-22","VLA"
"119","2020-04-22","VLA"
"160","2020-04-22","VLA"
"71","2020-04-22","VLA"
"147","2020-04-22","VLA"
"41","2020-04-22","VLA"
"106","2020-04-22","VLA"
"180","2020-04-22","VLA"
"65","2020-04-22","VLA"
"150","2020-04-22","VLA"
"120","2020-04-22","VLA"
"99","2020-04-22","VLA"
"80","2020-04-22","VLA"
"107","2020-04-22","VLA"
"64","2020-04-22","VLA"
"120","2020-04-22","VLA"
"94","2020-04-22","VLA"
"155","2020-04-22","VLA"
"101","2020-04-22","VLA"
"150","2020-04-22","BRU"
"100","2020-04-22","VLA"
"25","2020-04-22","VLA"
"59","2020-04-22","VLA"
"127","2020-04-22","VLA"
"450","2020-04-22","VLA"
"87","2020-04-22","VLA"
"138","2020-04-22","VLA"
"207","2020-04-22","VLA"
"66","2020-04-22","VLA"
"90","2020-04-22","VLA"
"100","2020-04-22","VLA"
"193","2020-04-22","VLA"
"42","2020-04-22","VLA"
"120","2020-04-22","VLA"
"140","2020-04-22","VLA"
"109","2020-04-22","VLA"
"65","2020-04-22","VLA"
"545","2020-04-22","VLA"
"117","2020-04-22","VLA"
"139","2020-04-22","VLA"
"77","2020-04-22","VLA"
"254","2020-04-22","VLA"
"88","2020-04-22","VLA"
"109","2020-04-22","VLA"
"186","2020-04-22","VLA"
"81","2020-04-22","VLA"
"54","2020-04-22","VLA"
"106","2020-04-22","VLA"
"160","2020-04-22","VLA"
"84","2020-04-22","VLA"
"177","2020-04-22","VLA"
"47","2020-04-22","VLA"
"61","2020-04-22","VLA"
"69","2020-04-22","VLA"
"90","2020-04-22","VLA"
"41","2020-04-22","VLA"
"76","2020-04-22","VLA"
"131","2020-04-22","VLA"
"60","2020-04-22","VLA"
"83","2020-04-22","VLA"
"115","2020-04-22","VLA"
"96","2020-04-22","VLA"
"108","2020-04-22","VLA"
"124","2020-04-22","VLA"
"93","2020-04-22","VLA"
"69","2020-04-22","VLA"
"154","2020-04-22","VLA"
"50","2020-04-22","VLA"
"155","2020-04-22","VLA"
"105","2020-04-22","VLA"
"75","2020-04-22","VLA"
"76","2020-04-22","VLA"
"165","2020-04-22","VLA"
"96","2020-04-22","VLA"
"132","2020-04-22","VLA"
"59","2020-04-22","WAL"
"124","2020-04-22","VLA"
"121","2020-04-22","VLA"
"100","2020-04-22","VLA"
"120","2020-04-22","VLA"
"126","2020-04-22","VLA"
"104","2020-04-22","VLA"
"148","2020-04-22","VLA"
"113","2020-04-22","VLA"
"122","2020-04-22","VLA"
"180","2020-04-22","VLA"
"68","2020-04-22","VLA"
"301","2020-04-22","VLA"
"92","2020-04-22","VLA"
"80","2020-04-22","VLA"
"120","2020-04-22","VLA"
"174","2020-04-22","VLA"
"193","2020-04-22","VLA"
"146","2020-04-22","VLA"
"174","2020-04-22","VLA"
"123","2020-04-22","VLA"
"73","2020-04-22","VLA"
"353","2020-04-22","VLA"
"84","2020-04-22","VLA"
"180","2020-04-22","VLA"
"126","2020-04-22","VLA"
"124","2020-04-22","VLA"
"135","2020-04-22","VLA"
"252","2020-04-22","VLA"
"104","2020-04-22","VLA"
"80","2020-04-22","VLA"
"105","2020-04-22","VLA"
"182","2020-04-22","VLA"
"136","2020-04-22","VLA"
"156","2020-04-22","VLA"
"169","2020-04-22","VLA"
"120","2020-04-22","VLA"
"166","2020-04-22","VLA"
"43","2020-04-22","VLA"
"142","2020-04-22","VLA"
"65","2020-04-22","VLA"
"140","2020-04-22","VLA"
"100","2020-04-22","VLA"
"150","2020-04-22","VLA"
"65","2020-04-22","VLA"
"90","2020-04-22","VLA"
"180","2020-04-22","VLA"
"94","2020-04-22","VLA"
"61","2020-04-22","VLA"
"80","2020-04-22","VLA"
"70","2020-04-22","VLA"
"58","2020-04-22","VLA"
"103","2020-04-22","VLA"
"60","2020-04-22","VLA"
"154","2020-04-22","VLA"
"216","2020-04-22","VLA"
"60","2020-04-22","VLA"
"185","2020-04-22","VLA"
"95","2020-04-22","VLA"
"112","2020-04-22","VLA"
"100","2020-04-22","VLA"
"141","2020-04-22","VLA"
"83","2020-04-22","VLA"
"179","2020-04-22","VLA"
"100","2020-04-22","VLA"
"99","2020-04-22","VLA"
"70","2020-04-22","VLA"
"77","2020-04-22","VLA"
"160","2020-04-22","VLA"
"117","2020-04-22","VLA"
"93","2020-04-22","VLA"
"76","2020-04-22","VLA"
"210","2020-04-22","VLA"
"155","2020-04-22","VLA"
"160","2020-04-22","VLA"
"105","2020-04-22","VLA"
"121","2020-04-22","VLA"
"106","2020-04-22","VLA"
"92","2020-04-22","VLA"
"54","2020-04-22","VLA"
"66","2020-04-22","VLA"
"155","2020-04-22","VLA"
"90","2020-04-22","VLA"
"63","2020-04-22","VLA"
"104","2020-04-22","VLA"
"120","2020-04-22","VLA"
"180","2020-04-22","VLA"
"105","2020-04-23","VLA"
"100","2020-04-23","VLA"
"47","2020-04-23","VLA"
"70","2020-04-23","VLA"
"224","2020-04-23","VLA"
"61","2020-04-23","VLA"
"124","2020-04-23","VLA"
"124","2020-04-23","VLA"
"60","2020-04-23","VLA"
"94","2020-04-23","VLA"
"121","2020-04-23","VLA"
"90","2020-04-23","VLA"
"65","2020-04-23","VLA"
"174","2020-04-23","VLA"
"68","2020-04-23","VLA"
"121","2020-04-23","VLA"
"70","2020-04-23","VLA"
"126","2020-04-23","VLA"
"80","2020-04-23","VLA"
"164","2020-04-23","VLA"
"108","2020-04-23","VLA"
"83","2020-04-23","VLA"
"166","2020-04-23","VLA"
"110","2020-04-23","VLA"
"94","2020-04-23","VLA"
"126","2020-04-23","VLA"
"180","2020-04-23","VLA"
"135","2020-04-23","VLA"
"121","2020-04-23","VLA"
"80","2020-04-23","VLA"
"180","2020-04-23","VLA"
"106","2020-04-23","VLA"
"83","2020-04-23","VLA"
"87","2020-04-23","VLA"
"186","2020-04-23","VLA"
"59","2020-04-23","VLA"
"119","2020-04-23","VLA"
"66","2020-04-23","VLA"
"174","2020-04-23","VLA"
"98","2020-04-23","VLA"
"73","2020-04-23","VLA"
"104","2020-04-23","VLA"
"60","2020-04-23","VLA"
"186","2020-04-23","VLA"
"94","2020-04-23","VLA"
"80","2020-04-23","VLA"
"25","2020-04-23","VLA"
"139","2020-04-23","VLA"
"107","2020-04-23","VLA"
"75","2020-04-23","VLA"
"105","2020-04-23","VLA"
"100","2020-04-23","VLA"
"60","2020-04-23","VLA"
"90","2020-04-23","VLA"
"186","2020-04-23","VLA"
"120","2020-04-23","VLA"
"124","2020-04-23","VLA"
"54","2020-04-23","VLA"
"80","2020-04-23","VLA"
"277","2020-04-23","VLA"
"26","2020-04-23","VLA"
"135","2020-04-23","VLA"
"185","2020-04-23","VLA"
"100","2020-04-23","VLA"
"109","2020-04-23","VLA"
"139","2020-04-23","VLA"
"80","2020-04-23","VLA"
"216","2020-04-23","VLA"
"50","2020-04-23","VLA"
"60","2020-04-23","VLA"
"45","2020-04-23","VLA"
"177","2020-04-23","VLA"
"64","2020-04-23","VLA"
"143","2020-04-23","VLA"
"120","2020-04-23","VLA"
"66","2020-04-23","VLA"
"96","2020-04-23","VLA"
"84","2020-04-23","VLA"
"88","2020-04-23","VLA"
"150","2020-04-23","VLA"
"132","2020-04-23","VLA"
"102","2020-04-23","VLA"
"99","2020-04-23","VLA"
"182","2020-04-23","VLA"
"90","2020-04-23","VLA"
"60","2020-04-23","VLA"
"220","2020-04-23","VLA"
"100","2020-04-23","VLA"
"102","2020-04-23","VLA"
"124","2020-04-23","VLA"
"96","2020-04-23","VLA"
"96","2020-04-23","VLA"
"131","2020-04-23","VLA"
"180","2020-04-23","VLA"
"77","2020-04-23","VLA"
"100","2020-04-23","VLA"
"155","2020-04-23","VLA"
"71","2020-04-23","VLA"
"142","2020-04-23","VLA"
"63","2020-04-23","VLA"
"124","2020-04-23","VLA"
"169","2020-04-23","VLA"
"60","2020-04-23","VLA"
"93","2020-04-23","VLA"
"102","2020-04-23","VLA"
"60","2020-04-23","VLA"
"120","2020-04-23","VLA"
"106","2020-04-23","VLA"
"160","2020-04-23","VLA"
"92","2020-04-23","VLA"
"115","2020-04-23","VLA"
"46","2020-04-23","VLA"
"180","2020-04-23","VLA"
"80","2020-04-23","VLA"
"165","2020-04-23","VLA"
"59","2020-04-23","VLA"
"120","2020-04-23","VLA"
"100","2020-04-23","VLA"
"65","2020-04-23","VLA"
"131","2020-04-23","VLA"
"58","2020-04-23","VLA"
"224","2020-04-23","VLA"
"277","2020-04-23","VLA"
"156","2020-04-23","VLA"
"96","2020-04-23","VLA"
"93","2020-04-23","VLA"
"220","2020-04-23","VLA"
"120","2020-04-23","VLA"
"136","2020-04-24","VLA"
"100","2020-04-24","VLA"
"61","2020-04-24","VLA"
"120","2020-04-24","VLA"
"166","2020-04-24","VLA"
"126","2020-04-24","VLA"
"139","2020-04-24","VLA"
"84","2020-04-24","VLA"
"80","2020-04-24","VLA"
"112","2020-04-24","VLA"
"66","2020-04-24","VLA"
"69","2020-04-24","VLA"
"138","2020-04-24","VLA"
"94","2020-04-24","VLA"
"120","2020-04-24","VLA"
"71","2020-04-24","VLA"
"101","2020-04-24","VLA"
"120","2020-04-24","VLA"
"54","2020-04-24","VLA"
"123","2020-04-24","VLA"
"96","2020-04-24","VLA"
"124","2020-04-24","VLA"
"76","2020-04-24","VLA"
"80","2020-04-24","VLA"
"117","2020-04-24","VLA"
"68","2020-04-24","VLA"
"66","2020-04-24","VLA"
"85","2020-04-24","VLA"
"101","2020-04-24","VLA"
"100","2020-04-24","VLA"
"155","2020-04-24","VLA"
"59","2020-04-24","VLA"
"100","2020-04-24","VLA"
"165","2020-04-24","VLA"
"59","2020-04-24","WAL"
"75","2020-04-24","VLA"
"90","2020-04-24","VLA"
"105","2020-04-24","VLA"
"147","2020-04-24","VLA"
"118","2020-04-24","VLA"
"105","2020-04-24","VLA"
"101","2020-04-24","VLA"
"277","2020-04-24","VLA"
"64","2020-04-24","VLA"
"177","2020-04-24","VLA"
"58","2020-04-24","VLA"
"90","2020-04-24","VLA"
"166","2020-04-25","VLA"
"54","2020-04-25","VLA"
"90","2020-04-25","BRU"
"126","2020-04-26","VLA"
"100","2020-04-26","VLA"
"166","2020-04-26","VLA"
"183","2020-04-26","VLA"
"120","2020-04-27","VLA"
"115","2020-04-27","VLA"
"80","2020-04-27","VLA"
"133","2020-04-27","VLA"
"154","2020-04-27","VLA"
"109","2020-04-27","VLA"
"126","2020-04-27","VLA"
"76","2020-04-27","VLA"
"131","2020-04-27","VLA"
"80","2020-04-27","VLA"
"165","2020-04-27","VLA"
"166","2020-04-27","VLA"
"156","2020-04-27","VLA"
"100","2020-04-27","VLA"
"93","2020-04-27","VLA"
"105","2020-04-27","VLA"
"120","2020-04-27","VLA"
"139","2020-04-27","VLA"
"180","2020-04-27","VLA"
"123","2020-04-27","VLA"
"180","2020-04-27","VLA"
"124","2020-04-27","VLA"
"26","2020-04-27","VLA"
"115","2020-04-27","VLA"
"70","2020-04-27","VLA"
"101","2020-04-27","VLA"
"139","2020-04-27","VLA"
"96","2020-04-27","VLA"
"96","2020-04-27","VLA"
"125","2020-04-27","VLA"
"115","2020-04-27","VLA"
"216","2020-04-27","VLA"
"53","2020-04-27","VLA"
"220","2020-04-27","VLA"
"103","2020-04-27","VLA"
"152","2020-04-27","VLA"
"207","2020-04-27","VLA"
"96","2020-04-27","VLA"
"61","2020-04-27","VLA"
"180","2020-04-27","VLA"
"117","2020-04-27","VLA"
"110","2020-04-27","VLA"
"80","2020-04-27","VLA"
"150","2020-04-27","VLA"
"70","2020-04-27","VLA"
"180","2020-04-27","VLA"
"135","2020-04-27","VLA"
"63","2020-04-27","VLA"
"90","2020-04-27","VLA"
"96","2020-04-27","VLA"
"270","2020-04-27","VLA"
"126","2020-04-27","VLA"
"178","2020-04-27","VLA"
"100","2020-04-27","VLA"
"80","2020-04-27","VLA"
"121","2020-04-27","VLA"
"166","2020-04-27","VLA"
"220","2020-04-27","VLA"
"109","2020-04-27","VLA"
"56","2020-04-27","VLA"
"186","2020-04-27","VLA"
"83","2020-04-27","VLA"
"90","2020-04-27","VLA"
"119","2020-04-27","VLA"
"135","2020-04-27","VLA"
"77","2020-04-27","VLA"
"54","2020-04-27","VLA"
"186","2020-04-27","VLA"
"117","2020-04-27","VLA"
"89","2020-04-27","VLA"
"100","2020-04-27","VLA"
"81","2020-04-27","VLA"
"160","2020-04-27","VLA"
"66","2020-04-27","VLA"
"180","2020-04-27","VLA"
"100","2020-04-27","VLA"
"107","2020-04-27","VLA"
"83","2020-04-27","VLA"
"146","2020-04-27","VLA"
"154","2020-04-27","VLA"
"121","2020-04-27","VLA"
"155","2020-04-27","VLA"
"124","2020-04-27","VLA"
"84","2020-04-27","VLA"
"105","2020-04-27","VLA"
"54","2020-04-27","VLA"
"58","2020-04-27","VLA"
"97","2020-04-27","VLA"
"33","2020-04-27","VLA"
"65","2020-04-27","VLA"
"64","2020-04-27","VLA"
"139","2020-04-27","VLA"
"104","2020-04-27","VLA"
"83","2020-04-27","VLA"
"124","2020-04-27","VLA"
"224","2020-04-27","VLA"
"155","2020-04-27","VLA"
"69","2020-04-27","VLA"
"60","2020-04-27","VLA"
"106","2020-04-27","VLA"
"106","2020-04-27","VLA"
"80","2020-04-27","VLA"
"70","2020-04-27","VLA"
"155","2020-04-27","VLA"
"174","2020-04-27","VLA"
"88","2020-04-27","VLA"
"47","2020-04-27","VLA"
"61","2020-04-27","VLA"
"65","2020-04-27","VLA"
"156","2020-04-27","VLA"
"82","2020-04-27","VLA"
"92","2020-04-27","VLA"
"90","2020-04-27","VLA"
"75","2020-04-27","VLA"
"106","2020-04-27","VLA"
"100","2020-04-27","VLA"
"60","2020-04-27","VLA"
"60","2020-04-27","VLA"
"75","2020-04-27","VLA"
"132","2020-04-27","VLA"
"71","2020-04-27","VLA"
"144","2020-04-27","VLA"
"92","2020-04-27","VLA"
"126","2020-04-27","VLA"
"121","2020-04-27","VLA"
"73","2020-04-27","VLA"
"174","2020-04-27","VLA"
