"tx_prof_circle","d_completed","cd_regio"
"","2020-04-10","VLA"
"Féd. des Médecins Généralistes du Centre et de Binche","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","BRU"
"As. des Médecins Généralistes du Sud-Luxembourg","2020-04-10","WAL"
"Brusselse Huisartsenkring","2020-04-10","BRU"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","BRU"
"","2020-04-10","BRU"
"","2020-04-10","VLA"
"","2020-04-10","BRU"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","BRU"
"","2020-04-10","WAL"
"As. des Médecins Généralistes de Lasne - La Hulpe - Rixensart","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"AMGSE","2020-04-10","BRU"
"","2020-04-10","VLA"
"Huisartsenvereniging Aprilia Zuid-Oost-Hageland","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"As. des Généralistes de l'Est francophone de la Belgique","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","BRU"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","BRU"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","BRU"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"AMGSE","2020-04-10","BRU"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","BRU"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","BRU"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"AMGSE Association des médecins généraliste de Bruxelles Sud Est","2020-04-10","BRU"
"","2020-04-10","WAL"
"","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"Association des Généralistes du Tournaisis","2020-04-10","WAL"
"","2020-04-10","VLA"
"","2020-04-10","BRU"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"Agebru","2020-04-10","BRU"
"","2020-04-10","VLA"
"","2020-04-10","VLA"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"","2020-04-11","VLA"
"","2020-04-11","BRU"
"","2020-04-11","WAL"
"","2020-04-11","VLA"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"","2020-04-11","WAL"
"","2020-04-11","WAL"
"","2020-04-11","VLA"
"","2020-04-11","VLA"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"","2020-04-11","VLA"
"","2020-04-11","BRU"
"","2020-04-11","VLA"
"","2020-04-11","BRU"
"","2020-04-11","VLA"
"","2020-04-11","VLA"
"","2020-04-11","BRU"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"","2020-04-11","WAL"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"","2020-04-11","BRU"
"","2020-04-11","VLA"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"","2020-04-11","WAL"
"","2020-04-11","WAL"
"","2020-04-11","BRU"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"","2020-04-11","WAL"
"","2020-04-11","BRU"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"","2020-04-11","BRU"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"","2020-04-11","WAL"
"","2020-04-11","WAL"
"","2020-04-11","VLA"
"","2020-04-11","WAL"
"","2020-04-11","WAL"
"","2020-04-11","VLA"
"","2020-04-12","BRU"
"","2020-04-12","WAL"
"","2020-04-12","WAL"
"","2020-04-12","VLA"
"","2020-04-12","VLA"
"","2020-04-12","VLA"
"","2020-04-12","VLA"
"","2020-04-12","WAL"
"","2020-04-12","VLA"
"","2020-04-12","WAL"
"","2020-04-12","BRU"
"","2020-04-12","VLA"
"","2020-04-12","WAL"
"","2020-04-12","VLA"
"","2020-04-12","VLA"
"Brusselse Huisartsenkring","2020-04-13","BRU"
"","2020-04-13","BRU"
"","2020-04-13","VLA"
"AMGQN","2020-04-13","BRU"
"","2020-04-13","BRU"
"","2020-04-13","BRU"
"Association des Médecins Généralistes de Mons","2020-04-13","WAL"
"","2020-04-13","WAL"
"","2020-04-13","VLA"
"Cercle des médecins de Braine-le-Château, Tubize, Rebecq","2020-04-13","WAL"
"","2020-04-13","BRU"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-13","WAL"
"","2020-04-13","VLA"
"","2020-04-13","BRU"
"","2020-04-13","WAL"
"","2020-04-13","WAL"
"","2020-04-13","WAL"
"Amges et Agebru (FAMGB)","2020-04-13","BRU"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-13","WAL"
"amgqn","2020-04-13","BRU"
"","2020-04-13","VLA"
"","2020-04-13","BRU"
"","2020-04-13","VLA"
"AMGIX","2020-04-13","BRU"
"","2020-04-13","VLA"
"","2020-04-13","VLA"
"","2020-04-13","WAL"
"","2020-04-13","WAL"
"","2020-04-13","BRU"
"","2020-04-13","WAL"
"","2020-04-13","BRU"
"","2020-04-13","WAL"
"","2020-04-13","WAL"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Zone de garde Ferrières-Hamoir","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"Other","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Huisartsenvereniging Aprilia Zuid-Oost-Hageland","2020-04-14","VLA"
"","2020-04-14","VLA"
"Other","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"AMGQN","2020-04-14","BRU"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","BRU"
"","2020-04-14","WAL"
"Cercle des Médecins généralistes de Grez-Doiceau et Beauvechain","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Other","2020-04-14","BRU"
"","2020-04-14","VLA"
"Huisartsenkring van Brugge en Omgeving","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Huisartsenkring Noord Antwerpen","2020-04-14","VLA"
"Cercle des Généralistes de Seraing","2020-04-14","WAL"
"","2020-04-14","VLA"
"Agrebru","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"Huisartsenkring Antwerpen Zuid","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Huisartsenkring Huisartsen Noordrand","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"Kring Huisartsen Oost-Brabant","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Cercle des médecins de Braine-le-Château, Tubize, Rebecq","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"Cercle Médical du Condroz","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"Other","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Agebru","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"As .des Méd. Généralistes de Mont-St-Guibert, Chastre et Walhain","2020-04-14","WAL"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"Rassemblement des généralistes namurois","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"Vereniging Huisartsenkringen Zuiderkempen","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Cercle des Médecins d'Ans","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Union des Omnipraticiens de l'arrond. de Dinant","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Lommelse Huisartsenkring","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","BRU"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Cercle des Médecins Généralistes de Villers-la-Ville","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Prometheus","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Other","2020-04-14","BRU"
"Huisartsenkring Schelde en Leie","2020-04-14","VLA"
"As. des Généralistes de l'Est francophone de la Belgique","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Féd. des As. des Médecins Généralistes de Charleroi","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"Huisartsenvereniging Malle Zoersel","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","BRU"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"GGNO (FAMGB)","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"As. des Médecins Généralistes du Val de Dendre","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Cercle des Médecins Généralistes d'Aywaille","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"AMGQN : Association des Médecins Généralistes du Quartier Nord","2020-04-14","BRU"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"Union des Médecins Généralistes Borains","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"As. des Médecins Généralistes Famenne-Ardenne","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Prometheus","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"As. des Généralistes de la Région des Fagnes","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","BRU"
"AMGSE","2020-04-14","BRU"
"As. des Médecins Généralistes du Sud-Luxembourg","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"Cercle des médecins de Braine-le-Château, Tubize, Rebecq","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"amgse","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Union des Médecins Généralistes Borains","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"Huisartsenkring Noord Antwerpen","2020-04-14","VLA"
"Huisartsenkring Dijle & Netevallei","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Huisartsenvereniging Brecht-Wuustwezel","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Huisartsenkring Schelde-Rupel","2020-04-14","VLA"
"","2020-04-14","BRU"
"Association des Médecins Généralistes de Genappe","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"As. des Médecins Généralistes du Sud-Luxembourg","2020-04-14","WAL"
"","2020-04-14","WAL"
"As. des Médecins Généralistes du Centre-Ardennes","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Cercle des Généralistes de Seraing","2020-04-14","WAL"
"FAMGB","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"As. des Médecins Généralistes de Lasne - La Hulpe - Rixensart","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"As. des Médecins Généralistes du Centre-Ardennes","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","BRU"
"Huisartsenkring Zuid-West-Vlaanderen","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"AMGQN","2020-04-14","BRU"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"Vesalius Huisartsenkring Wetteren-Wichelen-Laarne","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"Other","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","WAL"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","VLA"
"","2020-04-14","WAL"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
"","2020-04-14","BRU"
"","2020-04-14","VLA"
